city,date,count,sum,mean,median,max,min
重庆市,20200101,774,264690.82011612155,341.9778037675989,200.7800635738938,6318.619493024779,1.073513005224673
重庆市,20200102,774,264502.3198635309,341.73426338957483,202.5798557728564,6309.187430487855,1.071910528321188
重庆市,20200103,774,336207.8545420759,434.37707305177764,255.11407398844534,8028.529985274648,1.3640212646991858
重庆市,20200104,774,346682.969113118,447.91081280764604,263.34093650590603,8287.432253477838,1.4080079222760677
重庆市,20200105,774,317626.05386276287,410.36957863406053,241.2721346622685,7592.919267303845,1.290012413323796
重庆市,20200106,774,312730.8702610004,404.0450520167964,237.52857906067732,7475.10825072983,1.26999670283663
重庆市,20200107,774,304718.44695383485,393.69308391968326,231.38134318252955,7281.652567150015,1.237129208206384
重庆市,20200108,774,283114.2682197999,365.7807082943151,214.94986518263937,6764.548152791152,1.1492748415229446
重庆市,20200109,774,254179.86783567816,328.3977620615997,192.8950555440972,6070.475506251942,1.0313541448497119
重庆市,20200110,774,260138.29931778728,336.0959939506296,197.50051859427776,6215.411054559338,1.0559782255051646
重庆市,20200111,774,238713.9067940921,308.415900250765,181.1968927338138,5702.330192170841,0.9688074472815388
重庆市,20200112,774,222681.59338453913,287.7023170342883,168.96505741694386,5317.390015875906,0.9034073569703132
重庆市,20200113,774,240886.6715728052,311.2230898873452,182.661935122113,5748.435593414567,0.9766406057587789
重庆市,20200114,774,330494.23631963425,426.99513736386854,251.04405628818984,7900.445091186914,1.3422600556680369
重庆市,20200115,774,345545.154757474,446.4407684205091,262.4861735458568,8260.532561321426,1.4034377516243413
重庆市,20200116,774,373418.78820723505,482.45321473802977,283.6628303292646,8926.969427447282,1.5166632186329259
重庆市,20200117,774,385882.77477054554,498.55655655109246,293.1492843940177,9225.51148638618,1.5673845483840296
重庆市,20200118,774,311186.4740306209,402.0497080498978,236.29614865515106,7436.323230715682,1.2634072534420198
重庆市,20200119,774,262342.94773640425,338.94437692041896,198.9680304249125,6261.594170025284,1.0638245873772818
重庆市,20200120,774,343097.7677157611,443.27876965860605,260.411746433535,8195.249607648333,1.3923463890466592
重庆市,20200121,774,343973.30612875725,444.40995623870447,261.13205952704016,8217.918115032418,1.3961976950974055
重庆市,20200122,774,300267.0760540732,387.94195872619275,227.985798904141,7174.7935897946345,1.2189742137423805
重庆市,20200123,774,236373.0586981769,305.3915487056549,179.45076313644947,5647.378877210264,0.9594713966886053
重庆市,20200124,774,152399.19615979213,196.8981862529614,115.72478281462844,3641.8997758184114,0.6187469869615956
重庆市,20200125,774,149669.77757998102,193.3718056588902,113.73296219153423,3579.2164775283895,0.6080972974211823
重庆市,20200126,774,138641.7018923011,179.12364585568616,105.38438079293698,3316.4836731587648,0.5634598441449885
重庆市,20200127,774,181819.9714398873,234.9095238241438,138.25463439411232,4350.9221599690645,0.7392075956786371
重庆市,20200128,774,176608.5578842891,228.17643137505053,134.28980849466836,4226.147688994479,0.7180088168220987
重庆市,20200129,774,150475.65509295318,194.4129910761669,114.37393111864037,3599.387995980696,0.6115243731325123
重庆市,20200130,774,147216.17535193003,190.20177694047806,111.89943388092817,3521.514694202953,0.5982939511533951
重庆市,20200131,774,125598.48418336408,162.27194338935928,95.4757339353025,3004.6550579581044,0.5104811714794407
广州市,20200101,66,159188.13177443756,2411.941390521781,1633.6567741932663,10450.117234367737,0.0
广州市,20200102,66,203301.0889241535,3080.319529153841,2086.3628300658497,13345.971144019544,0.0
广州市,20200103,66,244972.7005524199,3711.707584127574,2514.01475278915,16081.559670665938,0.0
广州市,20200104,66,221496.68307342049,3356.01034959728,2273.0938087580353,14540.445191106448,0.0
广州市,20200105,66,236174.2011870172,3578.396987682079,2423.720784697406,15503.970444446166,0.0
广州市,20200106,66,283579.37376196345,4296.657178211567,2910.2129650227344,18615.946226821496,0.0
广州市,20200107,66,316354.82982283394,4793.254997315666,3246.568729892091,20767.534755615103,0.0
广州市,20200108,66,335101.145617424,5077.290085112485,3438.951449933009,21998.161659657984,0.0
广州市,20200109,66,369756.46209451824,5602.3706377957305,3794.599147368376,24273.156132819488,0.0
广州市,20200110,66,341182.2371565606,5169.427835705464,3501.3582152908457,22397.36302466266,0.0
