city,date,count,sum,mean,median,max,min
重庆市,20200101,774,4806549.852543402,6210.012729384241,1769.6034137667598,183726.25605085137,44.82789860470325
重庆市,20200102,774,5056838.498245612,6533.383072668749,1828.8942033126536,196771.22230217414,44.722801918291054
重庆市,20200103,774,5045968.658159041,6519.339351626668,1825.683269842777,196593.7623325529,44.21046913833866
重庆市,20200104,774,4951973.992101798,6397.899214601806,1771.2502486774583,194174.26207153473,43.48699603524517
重庆市,20200105,774,4787013.418577292,6184.771858626992,1716.2578390569913,187357.4976853075,42.37550627492981
重庆市,20200106,774,4873717.617265001,6296.792787164084,1758.7087473555284,190233.51637830274,42.29286355856826
重庆市,20200107,774,4883756.524494268,6309.762951542982,1794.0092810752872,187498.00420724557,44.381630874221344
重庆市,20200108,774,4970788.713245631,6422.207639852237,1830.223425536538,190370.20992769967,44.744904552819705
重庆市,20200109,774,5105789.455356595,6596.627203303095,1866.9682638435124,196981.11701882383,45.30158875621062
重庆市,20200110,774,5003916.06029177,6465.007829834328,1846.55338610407,191402.9790096604,46.15792575530604
重庆市,20200111,774,4977048.692264111,6430.295468041487,1858.284247520622,188643.07065278362,47.35933858263765
重庆市,20200112,774,4822073.887568651,6230.06962218172,1819.4738680507842,181335.8752888719,46.95821598028533
重庆市,20200113,774,4950182.268762555,6395.584326566608,1854.334733599731,187009.06417861595,47.32321265473075
重庆市,20200114,774,4905510.127038198,6337.868381186302,1855.505305015026,183960.0195695799,47.708727148548995
重庆市,20200115,774,4986830.958526828,6442.934054944222,1867.675422175926,188444.27797722473,47.68899513554765
重庆市,20200116,774,4963485.877640019,6412.772451731291,1860.7415288034522,187432.3934757625,47.61221731149253
重庆市,20200117,774,4817805.2754226625,6224.554619409125,1834.9846443869146,179829.91496092282,47.11002443586804
重庆市,20200118,774,4507691.667563647,5823.891043363885,1729.8776015794704,167515.63326403216,45.919480878582725
重庆市,20200119,774,4313760.765536682,5573.334322398814,1647.7139279090484,159869.1523862133,44.96151946138127
重庆市,20200120,774,4252851.7003203,5494.64043969031,1656.9610879384068,155951.40745832818,44.20018283565626
重庆市,20200121,774,4070736.4466653834,5259.349414296361,1580.389316699754,149487.1886024469,42.44257478236146
重庆市,20200122,774,3982375.649160845,5145.188177210394,1533.7839733992364,147337.57036738025,41.925041925427806
重庆市,20200123,774,3797490.091739308,4906.317947983603,1418.037514658412,141716.29102244557,41.09949313000017
重庆市,20200124,774,3703707.6030139187,4785.151941878448,1348.056530745384,139871.35529543107,40.044418817235865
重庆市,20200125,774,3576752.8952278867,4621.127771612257,1314.1263610543651,133469.71889996962,40.35417068241553
重庆市,20200126,774,3529759.471671826,4560.412754097967,1296.39365969737,130829.63225440172,41.14304318142665
重庆市,20200127,774,3611498.0266197394,4666.018122247725,1349.4102367212422,133687.32892281187,41.06784068441877
重庆市,20200128,774,3610254.3908866355,4664.411357734672,1340.9895975718389,134165.80390180976,39.74994304997884
重庆市,20200129,774,3483653.351833397,4500.844123815758,1298.647709494795,128470.91362078497,38.15293958198666
重庆市,20200130,774,3471161.2266441397,4484.704427188811,1297.9770606164288,127769.18102342462,37.23561281247548
重庆市,20200131,774,3318875.195915959,4287.952449503823,1226.4676727093517,123087.26017570597,34.54609188004363
广州市,20200101,66,2569486.2922794484,38931.61048908255,7467.797091081603,409242.1285758273,214.61008612704038
广州市,20200102,66,2680429.364011881,40612.566121392134,7757.53713429405,437374.47327055753,236.53886075214336
广州市,20200103,66,2671223.5669358093,40473.08434751226,7777.593495025582,436895.3251987576,244.82108914796834
广州市,20200104,66,2618398.54016913,39672.70515407773,7496.37822057663,431180.222976828,254.75073452912542
广州市,20200105,66,2533556.469385663,38387.219233116106,7260.972873556922,416113.5655282761,254.86031524362025
广州市,20200106,66,2576113.372572699,39032.02079655605,7534.871438972232,422650.1888716809,238.74306627242737
广州市,20200107,66,2598909.9587564534,39377.42361752202,7693.443346607504,417342.1993676579,224.84947558893182
广州市,20200108,66,2649733.771721177,40147.4813897148,7824.978072608186,424003.6899378112,215.7176705690765
广州市,20200109,66,2715681.955063677,41146.69628884359,7928.357609657875,438382.78027890483,225.83338184479908
广州市,20200110,66,2667434.1924537392,40415.669582632414,7907.557699803518,426186.11890357785,237.006029008176
广州市,20200111,66,2665452.1436525173,40385.638540189655,7900.755596742037,420482.6997876201,240.0571482271213
广州市,20200112,66,2591700.81856413,39268.194220668636,7708.101695697491,404551.7343742156,241.41110916520051
广州市,20200113,66,2652663.841870585,40191.87639197856,7915.977153228221,416982.597592446,228.23642138343433
广州市,20200114,66,2635401.8588250796,39930.33119431939,7919.465037119355,410521.26369603904,213.7483201610535
广州市,20200115,66,2671210.7887358856,40472.89073842251,7975.580275049695,420156.5541693244,218.05172564147085
广州市,20200116,66,2659936.451839061,40302.06745210698,7941.250110565508,417928.26085400797,225.29501008664434
广州市,20200117,66,2591772.98923047,39269.28771561318,7867.092179619027,401498.09489289107,234.8437388428196
广州市,20200118,66,2433200.4711430445,36866.67380519764,7312.030034688478,374093.3739373732,238.5793270961653
广州市,20200119,66,2333948.4150448595,35362.854773406965,6960.247683618223,357093.99409634055,238.5872066171189
广州市,20200120,66,2300482.7166745253,34855.798737492805,7137.294364795975,348686.4874672059,230.91925765897423
广州市,20200121,66,2198247.8010019055,33306.784863665234,6857.104773805127,334085.96105008805,217.6495830623405
广州市,20200122,66,2150765.520315106,32587.356368410696,6523.576313610192,329007.78187153605,217.8294223197002
广州市,20200123,66,2056777.479743479,31163.29514762847,5911.821640833441,316189.2002153585,224.07904285156286
广州市,20200124,66,2018661.7464014085,30585.784036384975,5290.065619884337,312038.1883445779,233.81015608620243
广州市,20200125,66,1963332.2242740279,29747.457943545876,5095.061619124947,298184.6826578299,233.0213274719058
广州市,20200126,66,1945423.4556572202,29476.112964503336,5012.915479555625,292479.10049314814,235.12340199632823
广州市,20200127,66,1986059.1638685712,30091.80551316017,5238.42385049842,298946.3808172815,224.31295711282397
广州市,20200128,66,1982253.2203198336,30034.13970181566,5221.331298765534,300018.991655333,208.81753511600954
广州市,20200129,66,1921118.8266273823,29107.861009505792,5063.229899816904,287703.7268399768,211.93405118124144
广州市,20200130,66,1916213.165179968,29033.53280575709,5070.873449447407,286324.1423570524,218.1732033741742
广州市,20200131,66,1829299.238699235,27716.65513180659,4786.925141574049,275688.48301316844,227.3611647944498
上海市,20200101,70,4531756.627721525,64739.380396021785,23666.336332108833,649813.9042614368,7.357632795755239
上海市,20200102,70,4708894.705208916,67269.92436012738,24287.14855682745,695155.7292848974,8.109432835837577
上海市,20200103,70,4688596.817498159,66979.95453568798,24210.088999084972,694448.7049348189,8.393378461911203
上海市,20200104,70,4596836.751037074,65669.09644338678,23523.022130612742,685577.39070646,8.733803675959033
上海市,20200105,70,4449842.415115432,63569.17735879189,22810.056421526773,661554.6654834453,8.73756051084643
上海市,20200106,70,4517343.762717986,64533.48232454265,23331.166004867584,671880.8449964573,8.18500120784329
上海市,20200107,70,4569687.041933131,65281.24345618759,23937.7526427139,662867.6396172585,7.7086771901399755
上海市,20200108,70,4663514.9304470075,66621.64186352868,24435.78771969455,673342.8070792365,7.395604914223004
上海市,20200109,70,4777008.729233606,68242.98184619437,24829.0233315925,696437.5633203419,7.742409159903188
上海市,20200110,70,4693843.325469014,67054.90464955734,24659.39992476327,676779.5318518662,8.125449103030569
上海市,20200111,70,4701011.106460656,67157.30152086652,24836.225091275242,667383.5312162023,8.230052829883286
上海市,20200112,70,4578225.975034013,65403.22821477162,24329.48686614046,641819.3752268296,8.276471651952468
上海市,20200113,70,4678188.251697214,66831.26073853164,24812.545436175442,661722.6362903462,7.824794302363329
上海市,20200114,70,4651722.555591683,66453.17936559547,24829.220570249017,651217.1939811924,7.328088249885864
上海市,20200115,70,4709639.484308554,67280.56406155077,24976.57691375586,666776.2030188318,7.475625012335177
上海市,20200116,70,4690944.707656872,67013.49582366961,24889.97197058092,663211.7432401121,7.723951771550234
上海市,20200117,70,4575897.528366356,65369.96469094794,24574.634913001013,636744.0654086759,8.0513177454524
上海市,20200118,70,4305001.0889104055,61500.015555862934,23119.88858901995,593126.188948545,8.179387619241947
上海市,20200119,70,4135506.7702323934,59078.66814617705,22198.52216775313,566076.4960505523,8.179657758557529
上海市,20200120,70,4068070.4086580314,58115.29155225759,22235.006760892607,552476.7162001578,7.91677191871296
上海市,20200121,70,3882905.9327083724,55470.08475297675,21247.074216784167,529403.2228112211,7.461838067452131
上海市,20200122,70,3804328.3016928183,54347.54716704026,20554.647701778315,521540.38120276644,7.4680036267778505
上海市,20200123,70,3652184.1322406316,52174.05903200902,19326.652692103547,501394.8482680375,7.6822638874025
上海市,20200124,70,3610014.2329642638,51571.63189948948,18466.869864297165,495003.54824337305,8.015882680286301
上海市,20200125,70,3524143.9907827377,50344.914154039114,18111.619590266273,472695.2693766182,7.988838698395611
上海市,20200126,70,3499604.0150518855,49994.343072169795,18023.434237588357,463467.88499554916,8.060905639605712
上海市,20200127,70,3565510.3459728984,50935.86208532712,18486.502200302144,473706.6549555551,7.69028333919579
上海市,20200128,70,3556325.2971352055,50804.64710193151,18376.992777439755,475502.1346751904,7.159042580080954
上海市,20200129,70,3453995.89420529,49342.798488647,17922.92473747715,455764.4236914044,7.265888354312063
上海市,20200130,70,3446628.0661730003,49237.54380247143,17917.203428826062,453517.8675347909,7.47978972130213
上海市,20200131,70,3289904.457992561,46998.635114179444,16977.62740006535,436831.3649990681,7.7947872477088636
北京市,20200101,174,3161279.559962062,18168.2733331153,3132.6467044904957,330255.2650227219,116.73328932295017
北京市,20200102,174,3251632.1381240557,18687.54102370147,3263.3149381463754,337873.6941121985,119.40039369289464
北京市,20200103,174,3235914.9810881214,18597.212534989205,3276.0883057967485,335169.098181462,119.42049041134226
北京市,20200104,174,3160179.6319178566,18161.95190757389,3152.8836267345187,328070.68475100026,114.84143703627714
北京市,20200105,174,3062933.401560327,17603.065526208775,3053.460355376338,317843.0432508881,111.42651499196032
北京市,20200106,174,3114661.2061581607,17900.351759529658,3177.1171838144464,321792.9280438996,115.38876395914721
北京市,20200107,174,3181367.107635705,18283.719009400604,3238.634455274733,329450.76446571527,119.34098062648216
北京市,20200108,174,3250337.596139649,18680.101127239363,3294.0342141187557,337854.42982838955,121.59610305202551
北京市,20200109,174,3314983.291468821,19051.628111889775,3336.6333856703227,345052.93269451865,122.68001562213364
北京市,20200110,174,3275001.873860023,18821.849849770246,3326.9652944687186,339173.8964001187,123.05532683503856
北京市,20200111,174,3296793.1215784606,18947.086905623335,3318.549837127848,342358.6113237544,123.95441025365747
北京市,20200112,174,3224916.2957430566,18534.00169967274,3235.1096826400903,335120.10324080073,121.6688826304451
北京市,20200113,174,3286757.583755392,18889.41140089306,3325.5927541830015,341070.6404910941,124.36306501007869
北京市,20200114,174,3281172.6062122243,18857.313828805887,3325.2715989375283,340691.77082386386,125.00633754898828
北京市,20200115,174,3308005.277068439,19011.524580853096,3349.861937319026,343393.5620543704,125.26697739292557
北京市,20200116,174,3296410.2584345066,18944.88654272705,3335.438438713856,342084.77987576806,124.80863327587198
北京市,20200117,174,3237287.1739984914,18605.098701140756,3307.562616892331,334881.1574930142,124.37691652677393
北京市,20200118,174,3052786.6144142663,17544.750657553253,3064.9540861813293,316587.78369250405,116.39487480294723
北京市,20200119,174,2936653.4893116322,16877.31890408984,2931.022338337739,305243.0267144309,111.28893287449274
北京市,20200120,174,2907018.4900918817,16707.00281662001,2998.553898015087,298921.51285854273,114.02984478794872
北京市,20200121,174,2773148.170239893,15937.633162298234,2881.5698893202007,284297.05640946265,109.36349910267964
北京市,20200122,174,2705099.9124185215,15546.5512207961,2732.0908495029234,279308.1202992604,104.14652274620786
北京市,20200123,174,2582804.0014037853,14843.701157493018,2520.7002199958642,270524.58553095546,94.9447708993599
北京市,20200124,174,2532461.386050797,14554.375781901133,2335.4023487426884,272576.51408009656,85.77661084987353
北京市,20200125,174,2487328.782080971,14294.993000465352,2273.0968192298833,269158.1916605664,83.74322357481819
北京市,20200126,174,2478269.07232836,14242.925703036552,2233.5356843792397,268968.5154752576,83.05039689930678
北京市,20200127,174,2527102.6719692284,14523.578574535795,2322.244735644149,273015.61776628165,86.34603156896448
北京市,20200128,174,2514796.540118573,14452.853678842372,2294.687481716436,272260.1205142411,85.67824504365225
北京市,20200129,174,2451855.963009229,14091.126224190972,2237.4665021949168,266147.9019371058,83.49956675282928
北京市,20200130,174,2449081.439754273,14075.180688242946,2246.1067537256286,265898.6199348596,83.55909987629158
北京市,20200131,174,2329005.7362001813,13385.090437932076,2133.366583411892,253079.9959282144,78.50445756839837
徐州市,20200101,110,2956431.898741283,26876.653624920753,4307.562946133381,462541.53238880774,2272.355388749174
徐州市,20200102,110,3140044.506448479,28545.859149531625,4413.983924824471,495288.03816194605,2323.545601716391
徐州市,20200103,110,3134797.5279774186,28498.15934524926,4391.691804329491,494838.55694844655,2308.7338015266714
徐州市,20200104,110,3087475.8782719644,28067.96252974513,4275.190059986442,488635.35019235726,2251.2045074192188
徐州市,20200105,110,2981334.896704886,27103.044515498965,4143.272848022868,471470.06421529024,2181.7642071090277
徐州市,20200106,110,3030342.241661039,27548.565833282173,4226.676733030656,478821.145509901,2219.4518949275125
徐州市,20200107,110,3009126.6817424255,27355.69710674932,4336.134321210256,472011.7827336172,2278.3133732876854
徐州市,20200108,110,3060449.4682209906,27822.267892918095,4434.904638932377,479387.92366189416,2333.0671214271338
徐州市,20200109,110,3156719.971181037,28697.454283463972,4513.023636278434,495989.95149316965,2376.1797187811544
徐州市,20200110,110,3076653.8271096563,27969.58024645142,4465.165653498148,481826.86356780445,2346.576881652444
徐州市,20200111,110,3045193.717978515,27683.579254350137,4500.138520368134,474897.2192515373,2368.1050442127253
徐州市,20200112,110,2937668.9380903454,26706.081255366775,4406.272192318975,456517.48323905905,2319.7809945421236
徐州市,20200113,110,3023069.856886839,27482.45324442581,4493.289485640304,470806.7076058629,2363.0464206565116
徐州市,20200114,110,2983715.3877950762,27124.685343591602,4495.658393371079,463166.14695246855,2364.146918743261
徐州市,20200115,110,3045849.6242775186,27689.54203888653,4524.930232891018,474412.548533532,2379.519594727604
徐州市,20200116,110,3030339.5385657386,27548.541259688533,4507.605060241837,471858.09174671647,2370.5009516884807
徐州市,20200117,110,2922141.0811218685,26564.918919289714,4436.263350373454,452787.4195011329,2329.910195752659
徐州市,20200118,110,2726919.2575869327,24790.175068972116,4177.764856780526,421643.01044257806,2198.2864003790783
徐州市,20200119,110,2605665.2660773103,23687.866055248276,4015.412010472703,402331.77964822436,2115.939890782053
徐州市,20200120,110,2551994.6981608295,23199.951801462088,3993.629735012514,392550.74648666225,2093.130885030934
徐州市,20200121,110,2443456.1626875573,22213.23784261416,3810.8472085128615,376208.6844485665,1994.6548876695608
徐州市,20200122,110,2401087.566166835,21828.068783334864,3704.1427854923368,370699.5641333814,1946.0457060035524
徐州市,20200123,110,2302491.986656188,20931.745333238072,3514.3030101671457,356414.57230900374,1860.4534808453955
徐州市,20200124,110,2266840.702113026,20607.64274648205,3450.37720115224,351865.0589918172,1789.1271995093516
徐州市,20200125,110,2175689.3432176104,19778.994029251004,3410.2136246065065,335755.5451422444,1745.6372247258996
徐州市,20200126,110,2139288.263769651,19448.075125178642,3408.858328759131,329059.00799072895,1730.6084376808565
徐州市,20200127,110,2187058.0069054808,19882.345517322552,3467.5733076314455,336354.11416067736,1784.363092038037
徐州市,20200128,110,2192418.561809836,19931.07783463487,3454.7599951498305,337693.0241508521,1779.3319742506633
徐州市,20200129,110,2108481.130549692,19168.010277724472,3379.8292315163844,323521.32490901725,1733.506798046717
徐州市,20200130,110,2099920.0390941007,19090.182173582733,3377.765616646756,321890.56180022244,1734.5809952929806
徐州市,20200131,110,2016926.5746547277,18335.696133224796,3208.012988956876,310151.43142783106,1642.9990870690644
苏州市,20200101,83,4670024.764550961,56265.35860904772,15169.175376443869,848579.310434891,43.13511619688505
苏州市,20200102,83,4955896.853030818,59709.60063892551,15543.276523691438,909473.2494733196,47.5426454914271
苏州市,20200103,83,4949486.115936487,59632.36284260828,15486.23575310376,908790.0271461095,49.207315082079845
苏州市,20200104,83,4868778.208593301,58659.978416786755,15030.652631593552,897507.2921734003,51.20310388697566
苏州市,20200105,83,4702165.005317937,56652.59042551731,14570.671875035561,865913.4721884002,51.22512883900831
苏州市,20200106,83,4785756.320763101,57659.714707989166,14919.297396679487,879517.5044736417,47.98567528073058
苏州市,20200107,83,4758662.0845055785,57333.278126573234,15328.18389968156,866397.15709389,45.1931613810354
苏州市,20200108,83,4838727.457822966,58297.92117858995,15669.48606986669,879760.9730841378,43.35773287099984
苏州市,20200109,83,4985868.538464107,60070.70528270008,15915.13783025093,910434.547357252,45.390919610574315
苏州市,20200110,83,4866750.812174091,58635.55195390471,15787.354870416857,884266.3639026155,47.636543021459936
苏州市,20200111,83,4818605.281762321,58055.4853224376,15905.875637834179,871126.0847360843,48.249796500897276
苏州市,20200112,83,4650999.505043483,56036.138614981726,15534.818028578202,837105.4074202783,48.52193311592812
苏州市,20200113,83,4786269.164926038,57665.89355332576,15897.70784581879,863552.36241152,45.87391363753436
苏州市,20200114,83,4727389.875920038,56956.50452915708,15884.139977347955,849285.13590912,42.96190730559669
苏州市,20200115,83,4822378.60334698,58100.94702827687,16007.784102057798,870181.4567480059,43.826861505979565
苏州市,20200116,83,4798035.430438987,57807.65578842153,15947.895701775038,865468.0987879861,45.28271067797373
苏州市,20200117,83,4634210.017299698,55833.85563011684,15691.727040424636,830187.2794400214,47.20193792336208
苏州市,20200118,83,4323010.031329293,52084.45820878666,14675.725627913429,772810.3118744374,47.952764859223805
苏州市,20200119,83,4129326.6246824088,49750.92318894468,14032.808728138032,737232.3166544292,47.95434858745412
苏州市,20200120,83,4057389.6000442007,48884.21204872531,14100.377886516531,719344.0224885121,46.4131448385047
苏州市,20200121,83,3886434.057096287,46824.50671200346,13516.832606587732,689521.9232331188,43.74603367914465
苏州市,20200122,83,3810434.559144398,45908.85011017347,13049.574490930187,679404.89636509,43.782180103588
苏州市,20200123,83,3639542.862049672,43849.91400059846,12177.824857470689,653011.2284796685,45.038309825602816
苏州市,20200124,83,3559455.1186039117,42885.001428962794,11809.710350371739,644222.4111987947,46.99419506695511
苏州市,20200125,83,3415483.4113670494,41150.40254659096,11586.769821913644,614232.2789019184,46.83564606978929
苏州市,20200126,83,3357585.77187447,40452.840624993616,11527.85423177607,601693.7305608004,47.258148248050375
苏州市,20200127,83,3437480.544589575,41415.42824806717,11836.854245173614,615175.3901930756,45.0853249450769
苏州市,20200128,83,3444476.547160235,41499.71743566548,11785.3414718809,617721.0789262474,41.97085423023503
苏州市,20200129,83,3312919.9491244224,39914.69818222195,11506.81949036498,591521.6663480958,42.597252015303056
苏州市,20200130,83,3300039.468812542,39759.51167244027,11505.450426929367,588492.3638690457,43.851277674902725
苏州市,20200131,83,3166484.4370473097,38150.41490418446,10903.647710147725,567181.3004050328,45.69799322601377
泸州市,20200101,114,415818.87356362963,3647.5339786283303,1998.4664053838078,35297.987813600455,160.1613900595382
泸州市,20200102,114,431486.0423767732,3784.9652840067824,2046.777307642783,37749.3409747235,160.80402883859617
泸州市,20200103,114,429863.54153742915,3770.7328205037643,2045.7726414412155,37717.359514665055,159.05645474556806
泸州市,20200104,114,420074.2715607596,3684.862031234733,1983.0149957423237,37214.46852615581,155.16758661492355
泸州市,20200105,114,406572.94399447413,3566.4293332848606,1921.8554402286777,35912.21535732131,150.63709051537424
泸州市,20200106,114,414392.89853804256,3635.025425772303,1979.2195620047187,36496.06149249885,152.2173118802937
