city,date,Multi-source,DomesticAviation,GroundTransportation,day
河池市,20200108,277088.8105765868,4836.825982334428,33488.43415452957,8
河池市,20200109,282605.9720692261,4897.496990800121,41133.49976762438,9
河池市,20200110,279237.42298994714,5426.062580823238,48693.93149451445,10
河池市,20200111,280254.0041419006,5537.975397798811,44546.88620410375,11
河池市,20200112,273587.585212691,5490.092741773192,38845.51359896112,12
河池市,20200113,279582.5015735473,5536.73781530461,44977.75463851422,13
河池市,20200114,278980.3168536347,5564.377157675091,57366.56263828981,14
河池市,20200115,281567.75187256926,5604.274459988132,66769.779766949,15
河池市,20200116,280441.57054569107,5611.228494955545,75621.66523073535,16
河池市,20200117,275155.16342572856,5524.067327863985,73222.2038025245,17
河池市,20200118,258572.0694646479,5660.87912597288,61486.99715313129,18
河池市,20200119,248129.83111115985,5647.23625228681,59335.04455609688,19
河池市,20200120,246788.3614789105,5638.013316080029,69659.3709805395,20
河池市,20200121,235865.347085625,5620.746093660945,72568.51837114486,21
河池市,20200122,229316.4905671466,5603.80299999034,58158.8286650229,22
河池市,20200123,217190.49295484167,5501.790842968374,45319.48360342672,23
河池市,20200124,209918.0784209232,4636.956409521024,26555.1740769102,24
河池市,20200125,205105.09311319265,4643.851511988714,26990.99893276846,25
河池市,20200126,203728.75365780096,4837.238509832494,26260.613097691385,26
河池市,20200127,208586.78340536973,4688.610745528969,31671.8321452773,27
河池市,20200128,207771.0762749562,4195.139459091398,28084.174208202858,28
河池市,20200129,201948.09257658807,3630.271449238393,23507.880479577136,29
河池市,20200130,201577.80999146472,3209.228204961419,23412.17634564498,30
河池市,20200131,191462.4022380344,2736.9726184244296,17712.847884886458,31
咸宁市,20200101,436467.3811944473,4496.282248219672,21626.630770693937,1
咸宁市,20200102,460879.1105542602,4622.171834318335,22154.08341766413,2
咸宁市,20200103,460348.0526119458,4610.801501641224,25660.84253450037,3
咸宁市,20200104,451585.9930492053,4662.862885982255,28472.30521442842,4
咸宁市,20200105,436407.4941629524,4573.953201298733,27782.86576886864,5
咸宁市,20200106,445060.1828048022,4454.77526990531,26799.7986082134,6
咸宁市,20200107,444888.2526420874,4612.986079447242,25463.478070995658,7
咸宁市,20200108,452432.1201025743,4320.410574727874,23072.5304819094,8
咸宁市,20200109,464883.07892394497,4374.603896445864,21734.54776244028,9
咸宁市,20200110,455528.3699837344,4846.735904691279,21828.63130078678,10
咸宁市,20200111,452135.96779768425,4946.700079477549,21649.81796187716,11
咸宁市,20200112,437460.0084688291,4903.929730865731,20483.86001417644,12
咸宁市,20200113,449715.7730156648,4945.594630467274,21417.77517207186,13
咸宁市,20200114,445284.41429351486,4970.282991696742,24100.647858326687,14
咸宁市,20200115,453092.9496034135,5005.920562170837,27698.4184341384,15
咸宁市,20200116,450902.0984697341,5012.132132799998,29802.79196365465,16
咸宁市,20200117,437420.7805734357,4934.276938219225,30709.030934793213,17
咸宁市,20200118,408367.5585240907,5056.481694283639,26795.942829300933,18
咸宁市,20200119,390198.8154774094,5044.295434956086,22359.623243156027,19
咸宁市,20200120,385672.5183419202,5036.057207808088,28684.573842841764,20
咸宁市,20200121,369515.49089787377,5020.633562093302,30736.832402433483,21
咸宁市,20200122,360825.5630965321,5005.49943873835,27940.711797816824,22
咸宁市,20200123,342517.49247333244,4914.37885603428,22327.991995873563,23
咸宁市,20200124,331479.61880443856,4141.88055956851,14022.456789519172,24
咸宁市,20200125,318872.67942426784,4148.039489768611,12142.14762917719,25
咸宁市,20200126,313912.2449149965,4320.779057731298,11035.85992213866,26
咸宁市,20200127,321943.6003801085,4188.019895640213,14709.372894590668,27
咸宁市,20200128,322075.6409874923,3747.235262900444,14720.755388438112,28
咸宁市,20200129,310260.7367795043,3242.6767503536366,13362.73703147508,29
咸宁市,20200130,309166.32575698465,2866.5872049294667,12995.46903065519,30
咸宁市,20200131,295761.7317911318,2444.753126651549,10888.682907039398,31
乌兰察布市,20200101,1648436.9401844337,6932.751749877595,86342.30815672199,1
乌兰察布市,20200102,1762174.5372972684,7126.85905901337,99146.6671750622,2
乌兰察布市,20200103,1762639.1659505656,7109.32730957857,100478.5602529604,3
乌兰察布市,20200104,1734726.0217211165,7189.599995648099,93702.4931492782,4
乌兰察布市,20200105,1674440.2364388146,7052.511454928749,95131.33402624245,5
乌兰察布市,20200106,1706954.1700334065,6868.752747889907,102486.0684903363,6
乌兰察布市,20200107,1688075.7184014283,7112.695678104237,103373.29143628516,7
乌兰察布市,20200108,1713369.525677978,6661.577792184672,106966.42262237667,8
乌兰察布市,20200109,1768005.8820929234,6745.13768127323,114164.95409587194,9
乌兰察布市,20200110,1724227.0193651612,7473.111110350697,126850.99665102268,10
乌兰察布市,20200111,1700450.523039871,7627.244407464994,112150.247275192,11
乌兰察布市,20200112,1636741.5563348632,7561.297433317882,106350.07253960332,12
乌兰察布市,20200113,1688307.4923722115,7625.539931825499,109943.56364542588,13
乌兰察布市,20200114,1663914.2763820516,7663.606554440879,118176.36212861046,14
乌兰察布市,20200115,1701237.945241585,7718.555602437918,106018.53084496153,15
乌兰察布市,20200116,1692266.5312117646,7728.133132221744,108494.21925942742,16
乌兰察布市,20200117,1630948.990246165,7608.089347897341,109000.04805837966,17
乌兰察布市,20200118,1516641.3360856867,7796.515071568134,90895.631199852,18
乌兰察布市,20200119,1445422.216165875,7777.725256780373,82508.1678410804,19
乌兰察布市,20200120,1423265.8921305602,7765.022854990805,86546.25947890265,20
乌兰察布市,20200121,1365586.2876686526,7741.241361544526,77856.76965087058,21
乌兰察布市,20200122,1336946.674186445,7717.906278384777,69684.98735307378,22
乌兰察布市,20200123,1270836.76270819,7577.408786386439,52284.85960875567,23
乌兰察布市,20200124,1231113.1470876678,6386.304976406298,31657.957082725712,24
乌兰察布市,20200125,1173094.5677018429,6395.801340683482,27575.30539915936,25
乌兰察布市,20200126,1148381.414072849,6662.145950731171,25448.53467998583,26
乌兰察布市,20200127,1178977.7499110526,6457.446542978536,32708.87096714407,27
乌兰察布市,20200128,1182656.744836518,5777.807173106732,31942.235792013595,28
乌兰察布市,20200129,1133219.0908878131,4999.835791937421,30306.26761095915,29
乌兰察布市,20200130,1128273.6489536134,4419.948829729372,32017.769728744224,30
乌兰察布市,20200131,1084548.8401241535,3769.529042248904,30524.6592714136,31
黄石市,20200101,833457.4383701786,2339.20669634987,15975.489118026524,1
黄石市,20200102,885771.4939273252,2404.701197483403,16365.115875485431,2
黄石市,20200103,884488.404797751,2398.7857418092062,18955.54212840288,3
黄石市,20200104,871076.8001519376,2425.870860613749,21032.356215865428,4
黄石市,20200105,841125.5509733985,2379.615283605788,20523.07058201608,5
黄石市,20200106,855180.3984112769,2317.6125445021644,19796.88355390912,6
黄石市,20200107,848877.0342434963,2399.92227611698,18809.74993948377,7
黄石市,20200108,863105.0862370008,2247.708837981845,17043.568346233515,8
黄石市,20200109,890262.1846058742,2275.9031047253,16055.206885697951,9
黄石市,20200110,867873.1050543877,2521.531447048802,16124.70594724741,10
黄石市,20200111,858722.3302989809,2573.538161517788,15992.61738568656,11
黄石市,20200112,828260.5968964162,2551.286736817392,15131.329804506304,12
黄石市,20200113,852495.4190415273,2572.9630477716864,15821.208482341595,13
黄石市,20200114,841284.1604663917,2585.807254767975,17803.033754098404,14
黄石市,20200115,858912.8174161133,2604.347826487566,20460.68973816973,15
黄石市,20200116,854542.4018547259,2607.579418013285,22015.18043889442,16
黄石市,20200117,824066.1818442802,2567.074978466351,22684.61484942564,17
黄石市,20200118,768819.6725017009,2630.6524337795418,19794.03530839594,18
黄石市,20200119,734477.7093328383,2624.312489387982,16516.94716535591,19
黄石市,20200120,719811.0737049313,2620.0265226610754,21189.15804039701,20
黄石市,20200121,689368.4377996521,2612.0023165845028,22705.151661121432,21
黄石市,20200122,677133.7582647543,2604.1287355366703,20639.67069159961,22
黄石市,20200123,648723.8309415695,2556.722931036505,16493.581313684026,23
黄石市,20200124,637475.5739322858,2154.827967986287,10358.32202547807,24
黄石市,20200125,611440.7860650154,2158.032173143144,8969.346606788517,25
黄石市,20200126,600988.0681695151,2247.900542563879,8152.137148108075,26
黄石市,20200127,614630.2930776125,2178.832120293852,10865.743679730256,27
黄石市,20200128,616087.7800288341,1949.5123606276848,10874.151873707577,28
黄石市,20200129,592265.9889788745,1687.0140150851746,9870.99018320783,29
黄石市,20200130,589814.6473515944,1491.3521027504366,9599.69106071815,30
黄石市,20200131,566524.237454597,1271.8914358745988,8043.4181882260755,31
韶关市,20200101,862961.2716607777,11533.722871804455,46703.95796254542,1
韶关市,20200102,915410.1275918682,11856.650908424726,59641.3339535617,2
韶关市,20200103,914644.0934357912,11827.484085966027,71883.59673048802,3
韶关市,20200104,899093.4450821017,11961.03032398294,64993.70620200725,4
韶关市,20200105,868561.296745368,11732.96197614617,69298.16560304328,5
韶关市,20200106,884666.0811816517,11427.250466671663,83187.35687879272,6
韶关市,20200107,880534.2783093529,11833.087896762492,92788.883379148,7
韶关市,20200108,894465.3806534414,11082.582344792823,98278.074990797,8
韶关市,20200109,920877.6792648887,11221.597362020744,108432.92748837583,9
韶关市,20200110,900885.2966002334,12432.695651984028,100058.57657413388,10
韶关市,20200111,892237.0923416712,12689.120632766757,114654.10202098284,11
韶关市,20200112,861675.9394838031,12579.407469582997,112733.44646795574,12
韶关市,20200113,886629.615823483,12686.284969472164,122055.81953218504,13
韶关市,20200114,876190.5832636985,12749.614783051467,123641.00504354024,14
韶关市,20200115,893304.4517319963,12841.031166405815,132776.6690379399,15
韶关市,20200116,888903.831745927,12856.964893489734,141716.32240722905,16
韶关市,20200117,859807.4013489485,12657.25317859892,144957.96331707484,17
韶关市,20200118,802425.9167735094,12970.729004237204,129716.34828157484,18
韶关市,20200119,766508.9778205624,12939.469192203924,111521.96239640882,19
韶关市,20200120,755369.8801252843,12918.336749079914,114543.58429353508,20
韶关市,20200121,724137.3193626537,12878.77249454103,101197.13949084046,21
韶关市,20200122,708739.2282521152,12839.95091372216,83816.83626997223,22
韶关市,20200123,674811.728187101,12606.211239296195,58510.39003688229,23
韶关市,20200124,655012.0333468032,10624.622722715616,31667.338094448794,24
韶关市,20200125,628406.2150101756,10640.421418214077,23968.322873496705,25
韶关市,20200126,617859.7258051692,11083.527565891023,16070.983956790553,26
韶关市,20200127,633005.9473521854,10742.977907368622,19014.680433763744,27
韶关市,20200128,633375.9529239307,9612.290926544942,19283.04809031269,28
韶关市,20200129,608615.3665374425,8318.013179940179,18299.441315153483,29
韶关市,20200130,605822.361813319,7353.280017643079,16786.70643144544,30
韶关市,20200131,580530.4483726562,6271.204407583896,14958.939064440325,31
西宁市,20200101,534948.4377094823,510.1454559474536,33705.5411211138,1
西宁市,20200102,565447.2918316746,524.4288120078451,40311.8605330884,2
西宁市,20200103,564539.0660976028,523.1387409607848,44134.54241553148,3
西宁市,20200104,554421.2376823465,529.0455940420004,40421.91470957628,4
西宁市,20200105,535621.5349442876,518.9579551601265,39073.66032108951,5
西宁市,20200106,545628.437555757,505.4360993705695,44361.99799469036,6
西宁市,20200107,544514.3271001166,523.3866018332524,49570.83499417648,7
西宁市,20200108,554228.5422143083,490.19116257602656,50729.06463940516,8
西宁市,20200109,570166.9591710627,496.3399039785661,52161.79398532035,9
西宁市,20200110,557266.2029727789,549.9077151872847,52125.858995874645,10
西宁市,20200111,552814.127265733,561.2495898093559,44345.02064736971,11
西宁市,20200112,534452.6632922466,556.3968920050206,40069.49255635843,12
西宁市,20200113,549511.2280912631,561.1241662353361,43051.48830037041,13
西宁市,20200114,543630.5972912584,563.9252927217772,43096.87884351427,14
西宁市,20200115,553629.0450930857,567.968709846128,44463.98557752911,15
西宁市,20200116,550889.1292405933,568.6734708810961,43195.998329014656,16
西宁市,20200117,533396.6280750568,559.8400677394199,41933.12197643805,17
西宁市,20200118,497786.3060276444,573.7053452197455,36949.36484841687,18
西宁市,20200119,475643.86226825806,572.3226996299563,34090.149355672256,19
西宁市,20200120,468415.79439323326,571.387995375952,37646.0625750986,20
西宁市,20200121,448421.4290675885,569.6380378908195,33745.8972663261,21
西宁市,20200122,438870.4143880164,567.9209294369776,30495.91148010164,22
西宁市,20200123,418288.4485820414,557.5824434070645,24093.06716445817,23
西宁市,20200124,408376.2386090015,469.93525537183774,15030.153774482997,24
西宁市,20200125,392826.91583410016,470.63404385566207,12928.09543723639,25
西宁市,20200126,386619.1205738737,490.2329704340331,11093.291016624677,26
西宁市,20200127,396087.7342228151,475.17019644937614,14263.626469074978,27
西宁市,20200128,396826.871944925,425.1590394467888,13762.826689995616,28
西宁市,20200129,382533.1127319813,367.91213673349085,13056.98417149566,29
西宁市,20200130,381407.305024314,325.2412450866304,12641.362355420635,30
西宁市,20200131,365496.3346712429,277.38020649581,10969.140761378858,31
铜陵市,20200101,1175411.517323087,2083.5230678008925,15408.151260626368,1
铜陵市,20200102,1254716.832671065,2141.8587865463805,17417.552395238334,2
铜陵市,20200103,1253267.1529984225,2136.5899112593115,16792.877743566583,3
铜陵市,20200104,1236278.2914449535,2160.714530050567,15539.486455359469,4
铜陵市,20200105,1193227.1226779993,2119.514852458625,14135.499274967991,5
铜陵市,20200106,1212284.882256713,2064.289233708977,15187.746253565676,6
铜陵市,20200107,1198443.8414854312,2137.602218316781,16604.125333548796,7
铜陵市,20200108,1217700.044494585,2002.026251439332,17551.48824139874,8
铜陵市,20200109,1258314.0474229113,2027.1387843469124,16717.92381581687,9
铜陵市,20200110,1224154.7802842946,2245.9190734659915,17493.51827166008,10
铜陵市,20200111,1208506.8675970216,2292.24126869814,17441.843543098632,11
铜陵市,20200112,1163347.5770780558,2272.422004018772,16969.327218795537,12
铜陵市,20200113,1198762.1307816927,2291.729016934119,19138.004165682327,13
铜陵市,20200114,1180826.8214656415,2303.169306330579,17981.18155578859,14
铜陵市,20200115,1207887.409112048,2319.6833274849573,18994.50680238461,15
铜陵市,20200116,1201530.7103270616,2322.5616945399297,18212.11959424266,16
铜陵市,20200117,1155267.2726961025,2286.484534588194,18768.1369742516,17
铜陵市,20200118,1076728.572869934,2343.1127474536133,17319.536198321744,18
铜陵市,20200119,1027972.1039387004,2337.4657815788146,16260.971864340589,19
铜陵市,20200120,1004705.6696255828,2333.648286289804,20058.202149364337,20
铜陵市,20200121,962612.3566614512,2326.50115453466,20742.27139557533,21
铜陵市,20200122,947377.4223425018,2319.4881839558066,18682.65718952089,22
铜陵市,20200123,909701.578104248,2277.264002835824,13856.495620911734,23
铜陵市,20200124,896528.6725609947,1919.297591550006,8569.205443257872,24
铜陵市,20200125,857370.1840579095,1922.1515656638348,6569.037065690407,25
铜陵市,20200126,841340.2383551482,2002.1970020273384,5578.851185209049,26
铜陵市,20200127,860089.7547211974,1940.67800446258,7239.406016954303,27
铜陵市,20200128,862887.109540778,1736.423711794655,7372.820559969429,28
铜陵市,20200129,827803.547493996,1502.6173709309714,7657.007481405605,29
铜陵市,20200130,823876.1214317036,1328.342002928823,7655.897076074709,30
铜陵市,20200131,792763.8114569344,1132.8691690726798,6843.366737740685,31
庆阳市,20200101,161953.23176007607,1837.2994518391567,51708.36959735172,1
庆阳市,20200102,167489.16243864695,1888.74125525862,57916.00445452974,2
庆阳市,20200103,167492.56681945492,1884.0950375966488,62237.45081992522,3
庆阳市,20200104,161910.97616596834,1905.3686916137287,58361.91394280072,4
庆阳市,20200105,156830.3938093932,1869.037850729149,56764.53915019262,5
庆阳市,20200106,161915.40034959334,1820.338606346268,60526.40081627936,6
庆阳市,20200107,165569.10872046484,1884.9877136752216,63926.86132682406,7
庆阳市,20200108,168800.36859689542,1765.433649947281,62522.43296076191,8
庆阳市,20200109,171279.3109685784,1787.5784697759816,66312.91890780676,9
庆阳市,20200110,170247.36526719687,1980.504054082548,67704.15893932973,10
庆阳市,20200111,170551.6521425749,2021.3520510273768,60565.10409816152,11
庆阳市,20200112,166556.19137230594,2003.8749591276016,56640.17695442966,12
庆阳市,20200113,170698.3890477867,2020.900335421352,56530.11263981268,13
庆阳市,20200114,170783.20229018503,2030.988650622576,56001.92021129488,14
庆阳市,20200115,171968.0225901246,2045.551101350143,55762.75197480788,15
庆阳市,20200116,171237.10085489976,2048.089312850664,53994.4436690879,16
庆阳市,20200117,169242.487420684,2016.2756280263343,53495.522374338296,17
庆阳市,20200118,157860.55230283775,2066.2117127590463,46633.83204218129,18
庆阳市,20200119,150687.53779565467,2061.2320859592955,42489.47633595811,19
庆阳市,20200120,152990.2639349751,2057.8657291810614,46059.79790101205,20
庆阳市,20200121,146626.56930042853,2051.563220963666,42005.6540242883,21
庆阳市,20200122,140434.2960363993,2045.3790192145143,38060.87034965768,22
庆阳市,20200123,129148.98284279926,2008.144747117885,31375.114907772167,23
庆阳市,20200124,119009.7180032394,1692.4815795742495,19637.5018806118,24
庆阳市,20200125,115418.95848367756,1694.998280807817,17147.2049921413,25
庆阳市,20200126,113973.32966731838,1765.5842218159564,14834.719624818226,26
庆阳市,20200127,118309.2174069758,1711.335328559053,18642.3020313798,27
庆阳市,20200128,117991.16138865534,1531.2191082233376,18470.76302606267,28
庆阳市,20200129,114734.4684375124,1325.0431994733715,17433.376723269903,29
庆阳市,20200130,114877.704900974,1171.3630972235928,17206.56494305026,30
庆阳市,20200131,108649.98028103344,998.9905729911616,14237.595529946924,31
秦皇岛市,20200101,1840474.4164233285,1443.197380326495,50260.61785871615,1
秦皇岛市,20200102,1962820.0464830247,1483.604879419755,52384.43763963197,2
秦皇岛市,20200103,1960673.6845209603,1479.9552788326157,46635.909251895646,3
秦皇岛市,20200104,1932751.352370072,1496.6657185579902,48392.64887463391,4
秦皇岛市,20200105,1865614.840782963,1468.127869522441,49196.9962490304,5
秦皇岛市,20200106,1896560.153679609,1429.8746485535344,53150.02174880538,6
秦皇岛市,20200107,1876816.207740668,1480.656475241719,52011.19750378733,7
秦皇岛市,20200108,1907347.254879512,1386.7468453189342,46944.83446060994,8
秦皇岛市,20200109,1969814.1868841385,1404.1415851543975,46125.9978416462,9
秦皇岛市,20200110,1917419.7984047823,1555.6844910157608,49859.85863063075,10
秦皇岛市,20200111,1893700.6643146889,1587.7705628443623,46784.0830857828,11
秦皇岛市,20200112,1823729.5385550845,1574.0423198950527,42763.29581380659,12
秦皇岛市,20200113,1878992.931084231,1587.4157405650571,38405.2692232526,13
秦皇岛市,20200114,1851805.9892079723,1595.340104802874,36697.514721968175,14
秦皇岛市,20200115,1893271.9166788696,1606.778899235714,34663.8958169813,15
秦皇岛市,20200116,1883355.6151374527,1608.772662519429,37433.95175114971,16
秦皇岛市,20200117,1812532.650051566,1583.7830362769323,36053.786914358825,17
秦皇岛市,20200118,1689049.0044227685,1623.0077944391749,32444.793516069025,18
秦皇岛市,20200119,1612394.8505049949,1619.0963012173102,28537.00674590288,19
秦皇岛市,20200120,1578122.2953487346,1616.4520304215353,30768.947834403003,20
秦皇岛市,20200121,1511948.5450194683,1611.5014148102769,27568.52721825293,21
秦皇岛市,20200122,1486442.3156099175,1606.6437288435982,26437.43457314443,22
秦皇岛市,20200123,1424955.3229789636,1577.396235249438,21065.163873181074,23
秦皇岛市,20200124,1401301.512131531,1329.443047211139,12548.155299790144,24
秦皇岛市,20200125,1340508.7672217973,1331.4199141958395,10261.252615071788,25
秦皇岛市,20200126,1315521.7481364028,1386.8651194120357,9967.48957449551,26
秦皇岛市,20200127,1345707.1526553428,1344.2526532973789,12688.438649264246,27
秦皇岛市,20200128,1350069.2252582535,1202.7714934991714,14629.493414614524,28
秦皇岛市,20200129,1295913.348810597,1040.8204674448546,14489.90042039426,29
秦皇岛市,20200130,1290223.5599111947,920.10485913551,15975.17613146566,30
秦皇岛市,20200131,1240963.7498953985,784.706366982535,15891.796537535118,31
吉林市,20200101,1513001.243724162,713.5121365105599,181648.82233682385,1
吉林市,20200102,1607525.4796128275,733.489473915758,174036.2579860415,2
吉林市,20200103,1607793.262346777,731.6851231402939,171197.90458135604,3
吉林市,20200104,1576854.7075043847,739.9467107186927,150784.74680996718,4
吉林市,20200105,1522841.472590707,725.8376900716596,139655.70113913683,5
吉林市,20200106,1556458.7711893837,706.9254208325342,140778.18785870972,6
吉林市,20200107,1548698.4360087416,732.0317923865057,159254.2853320464,7
吉林市,20200108,1573986.8035068917,685.6031738215501,158976.86515857407,8
吉林市,20200109,1619150.0581297665,694.2030771703487,143231.3039860909,9
吉林市,20200110,1583609.157980875,769.1254017311775,146757.0551377037,10
吉林市,20200111,1566217.8449209942,784.988652298801,136918.1536280909,11
吉林市,20200112,1511507.3008200517,778.2014532012792,144788.72343388558,12
吉林市,20200113,1557458.9939904264,784.8132293067418,134768.78835647702,13
吉林市,20200114,1539419.2448398229,788.7310094627269,120236.5413824624,14
吉林市,20200115,1569364.8368252134,794.3863125876774,111690.65878775924,15
吉林市,20200116,1561288.5630106078,795.372022733533,92277.76009666252,16
吉林市,20200117,1511874.0296486735,783.0172320070901,90002.8131028559,17
吉林市,20200118,1405889.956134495,802.4098261054248,85457.9250358544,18
吉林市,20200119,1339882.9774992575,800.4759964548693,83652.06432676048,19
吉林市,20200120,1327311.1505742313,799.1686774902389,93649.57835104284,20
吉林市,20200121,1272897.301977558,796.7211090772249,95918.85965981598,21
吉林市,20200122,1240566.2669280807,794.3194847811787,80330.88439063438,22
吉林市,20200123,1171306.6054959835,779.8596181500275,65695.73477007417,23
吉林市,20200124,1125112.657503376,657.2723606040172,38063.53982117103,24
吉林市,20200125,1075362.7384088412,658.2497172740603,28328.52575667841,25
吉林市,20200126,1054030.5500629772,685.6616481522365,29543.84475242032,26
吉林市,20200127,1084887.0247922791,664.5941821535285,36319.47742909461,27
吉林市,20200128,1087936.5296259825,594.6463524389449,42885.1147565073,28
吉林市,20200129,1045991.7251573664,514.5782867777176,42079.48267218126,29
吉林市,20200130,1043138.201310453,454.896878836493,52341.63025993258,30
吉林市,20200131,999962.7795002492,387.9563004143496,57680.68893279283,31
大连市,20200101,1325029.4972085482,12835.500058475418,162137.7751953501,1
大连市,20200102,1397317.449001148,13194.876027448598,170054.6314397195,2
大连市,20200103,1395923.771970881,13162.417232007156,156480.9332235784,3
大连市,20200104,1368055.916535705,13311.036438912644,154179.60141693128,4
大连市,20200105,1322334.632328154,13057.226691224709,148575.17219591647,5
大连市,20200106,1349602.2900066425,12717.01042789405,141300.31570021657,6
大连市,20200107,1351012.81510951,13168.653528353543,152956.56680062876,7
大连市,20200108,1374103.820127493,12333.440634540908,144089.65540345595,8
大连市,20200109,1410725.0511758917,12488.145865591669,141157.80589413983,9
大连市,20200110,1383754.110877506,13835.937237417058,146201.74742239472,10
大连市,20200111,1374313.046757362,14121.304147339728,135293.78311407176,11
大连市,20200112,1330611.968334617,13999.20798393153,129953.20651220166,12
大连市,20200113,1367476.0338440996,14118.148431116257,103799.84033257456,13
大连市,20200114,1354881.0020700293,14188.626093440496,97611.0147596952,14
大连市,20200115,1377635.4520844782,14290.360373597236,86661.21186348205,15
大连市,20200116,1371092.6108651438,14308.092493329132,77904.88568279738,16
大连市,20200117,1332014.7344058563,14085.839907875934,74334.98008416299,17
大连市,20200118,1243482.6169116125,14434.696822770868,73786.7943178759,18
大连市,20200119,1188083.4736442948,14399.908808212098,74394.382398933,19
大连市,20200120,1176654.586639353,14376.391208737165,81617.45210725367,20
大连市,20200121,1127341.5300964308,14332.361453809655,85201.49182440664,21
大连市,20200122,1099226.2215163095,14289.158195988291,74108.78329904586,22
大连市,20200123,1041064.4360245062,14029.037015853412,63758.039459905136,23
大连市,20200124,1004158.2573115956,11823.792464449947,36320.14248241845,24
大连市,20200125,966466.20111645,11841.37431198073,28068.495455298733,25
大连市,20200126,951587.3028340684,12334.492539948737,29647.800396163573,26
大连市,20200127,976707.26716282,11955.506048729683,37997.74125759276,27
大连市,20200128,976864.30999147,10697.201772669929,53347.287384647454,28
大连市,20200129,941777.9515425302,9256.84272495598,55331.93393642836,29
大连市,20200130,938903.6685784444,8183.22298406998,62911.13374784133,30
大连市,20200131,897700.7638164668,6979.016700412628,68788.28488375928,31
吴忠市,20200101,1205589.6921423594,2858.4909791376786,111973.73409149812,1
吴忠市,20200102,1288892.6262541444,2938.5247106439456,124666.79599380348,2
吴忠市,20200103,1289363.747203937,2931.296073384756,125178.14223630012,3
吴忠市,20200104,1268360.8414593334,2964.3938615761404,117467.83502108052,4
吴忠市,20200105,1224179.4232984094,2907.8699341188603,124439.2668738515,5
吴忠市,20200106,1248771.515287189,2832.103106550311,132855.64710109174,6
吴忠市,20200107,1235111.7447177423,2932.68490878409,146386.09929616257,7
吴忠市,20200108,1253810.8823442564,2746.6813630128886,153301.76061659725,8
吴忠市,20200109,1293546.952676684,2781.1345206903725,160736.2586293793,9
吴忠市,20200110,1261436.7649792356,3081.290296512954,184089.92275743748,10
吴忠市,20200111,1243806.3709093612,3144.842065750002,156413.29685019393,11
吴忠市,20200112,1197067.194163046,3117.651011244946,144479.30513091062,12
吴忠市,20200113,1235153.0068730384,3144.1392815720246,130951.93692526995,13
吴忠市,20200114,1217479.6585481742,3159.8347948801747,124216.72721684496,14
吴忠市,20200115,1244715.4762313382,3182.4912181416184,109404.94598148216,15
吴忠市,20200116,1238057.746267518,3186.440195903583,99299.41698842047,16
吴忠市,20200117,1193373.6029931875,3136.944110226073,101512.05747973364,17
吴忠市,20200118,1109015.8781984707,3214.6352278057493,87573.9779582801,18
吴忠市,20200119,1056507.3286110545,3206.8878688913856,75741.90966160946,19
吴忠市,20200120,1041256.174482446,3201.650453469796,79396.91704505992,20
吴忠市,20200121,999137.509205558,3191.844940891357,75838.91124428762,21
吴忠市,20200122,977461.9298526926,3182.2234908357223,66477.2620037298,22
吴忠市,20200123,927753.6011689506,3124.293995022489,49299.637785984,23
吴忠市,20200124,897101.9752102604,2633.1817182696304,28908.919962494656,24
吴忠市,20200125,854309.482880598,2637.0972301183583,23895.04397681697,25
吴忠市,20200126,835890.4419465034,2746.9156244055475,21389.55571432261,26
吴忠市,20200127,858902.1178163039,2662.514591221853,27783.439724063664,27
吴忠市,20200128,861964.2899570321,2382.287766731901,30365.76377275533,28
吴忠市,20200129,825947.4822819212,2061.516988355331,30688.02426611592,29
吴忠市,20200130,822533.8909797956,1822.4197712336409,32826.411892813216,30
吴忠市,20200131,790542.7684769555,1554.2406755090046,28366.318201609392,31
定西市,20200101,282165.636511995,2297.303370293299,84219.2723512207,1
定西市,20200102,295010.97675333027,2361.62463716746,94406.06074209424,2
定西市,20200103,295426.39151690016,2355.8151478742047,101513.15084594312,3
定西市,20200104,286352.7029224733,2382.415078017857,95198.38055925356,4
定西市,20200105,277061.5659758611,2336.988099238657,92566.30901332924,5
定西市,20200106,286053.47964817926,2276.096044794543,98690.44773415168,6
定西市,20200107,289791.88233405736,2356.931322900455,104265.82764978238,7
定西市,20200108,294892.2403714245,2207.4445567342063,101926.6699287852,8
定西市,20200109,300258.773421446,2235.1337661203443,108164.14398954774,9
定西市,20200110,297352.4721960449,2476.3620507092405,110320.55954678608,10
定西市,20200111,296230.37124373554,2527.437144079105,98661.21736283731,11
定西市,20200112,288038.0416290078,2505.584319769988,92276.22654670716,12
定西市,20200113,296103.19795269624,2526.8723326200384,92108.22255255132,13
定西市,20200114,295172.4141591665,2539.486455205856,91298.70018512994,14
定西市,20200115,298367.9128350877,2557.6949008148067,90980.31862059144,15
定西市,20200116,296978.9109153609,2560.8686032990845,88075.83194524789,16
定西市,20200117,292039.6016025434,2521.089739110549,87264.31653535979,17
定西市,20200118,271445.49141069,2583.528301121155,76060.72409523447,18
定西市,20200119,258498.2835846185,2577.301927179541,69301.29869796307,19
定西市,20200120,262038.10781989328,2573.0927370203085,75086.44233953654,20
定西市,20200121,251501.30319949763,2565.212272377144,68424.55051479545,21
定西市,20200122,241147.970891214,2557.4797345446864,61987.0590287809,22
定西市,20200123,221587.9899582133,2510.9231328473534,51172.03124421893,23
