city,date,count,sum,mean,median,max,min
济南市,20200210,100,45731.61371032541,457.31613710325405,353.38064779947297,2133.86723620825,48.43413958033127
济南市,20200211,100,44007.35726136474,440.0735726136474,340.05684810227217,2053.4122938883984,46.607987587308735
济南市,20200212,100,43198.17763597975,431.9817763597975,333.8040965152422,2015.6554392592689,45.75098920606405
济南市,20200213,100,45517.16353139983,455.17163531399825,351.7235327973771,2123.8608495212006,48.207016392313015
济南市,20200214,100,58748.181973710736,587.4818197371073,453.96321971957605,2741.2288902500977,62.21992654422692
济南市,20200215,100,51141.15844995145,511.4115844995145,395.1816749072846,2386.2801590455742,54.16336327763408
济南市,20200216,100,42099.684462975754,420.99684462975756,325.3157402648304,1964.3990238194074,44.58758019088415
济南市,20200217,100,56371.11120844172,563.7111120844172,435.5949458113606,2630.3132016788286,59.702381942222864
济南市,20200218,100,50613.568028591064,506.13568028591067,391.1048398746509,2361.6624422641517,53.60459471391631
济南市,20200219,100,48276.33784225331,482.76337842253315,373.0444249823149,2252.6057413636763,51.12924508393185
济南市,20200220,100,49791.46525771752,497.9146525771752,384.75222761895344,2323.3025851492253,52.73390948933443
济南市,20200221,100,54627.10221228071,546.2710221228072,422.11851279643867,2548.9365924882336,57.855310118244255
济南市,20200222,100,42685.09974720054,426.8509974720054,329.8394037786845,1991.7148868129052,45.20759079816786
济南市,20200223,100,38362.50576927545,383.62505769275447,296.4375415621238,1790.0198028967468,40.629551601867796
济南市,20200224,100,68282.1029317825,682.821029317825,527.6344263726596,3186.0879257062456,72.31725792982013
济南市,20200225,100,61598.65848156743,615.9865848156743,475.98962887417235,2874.2340027795813,65.23885296843956
济南市,20200226,100,62789.78016770153,627.8978016770153,485.19375090057326,2929.8125256910694,66.50036441146025
济南市,20200227,100,62828.146107850254,628.2814610785025,485.49021498052184,2931.6027057443753,66.54099760039745
济南市,20200228,100,69375.61678762734,693.7561678762734,536.0843060817783,3237.112002925724,73.47539337333403
济南市,20200229,100,48946.082087200506,489.46082087200506,378.2197213678428,2283.8564492434457,51.838568101666766
内江市,20200201,46,8051.115542623376,175.02425092659513,131.51850128732883,599.6200097848626,19.490976897408856
内江市,20200202,46,8567.849986681562,186.2576084061209,139.95958492179986,638.1046534049918,20.74194132065097
内江市,20200203,46,9471.448985578238,205.90106490387473,154.7202706268393,705.4016680474463,22.9294676477515
内江市,20200204,46,8640.559496556005,187.83824992513055,141.14732663503173,643.5198131790074,20.9179640555977
内江市,20200205,46,11281.840283179625,245.25739746042663,184.29380598894323,840.2335235630187,27.31225097386447
内江市,20200206,46,11917.51023300139,259.0763094130737,194.67775324089249,887.5760836733747,28.851146825099008
内江市,20200207,46,10314.258509680047,224.22301108000102,168.48793361636322,768.1712870416401,24.969828499141276
内江市,20200208,46,10185.862091392284,221.43178459548443,166.39052184597327,758.6087536035764,24.65899311126142
内江市,20200209,46,9031.965499659282,196.3470760795496,147.54111525357553,672.6704159952438,21.865520369204813
内江市,20200210,46,10589.741503100637,230.21177180653558,172.98806906132262,788.688333944757,25.63674634822237
内江市,20200211,46,10190.467814767506,221.53190901668492,166.4657583560502,758.9517723915562,24.670143124874695
内江市,20200212,46,10003.09189760261,217.4585195131002,163.40489062009476,744.9966442246525,24.216524039015486
内江市,20200213,46,10540.082814594687,229.1322350998845,172.17687261859106,784.98992182656,25.516527436283898
内江市,20200214,46,13603.89477658532,295.7368429692461,222.22558392250335,1013.1723331833339,32.93372171861887
内江市,20200215,46,11842.390946108668,257.44328143714495,193.45064676383348,881.9814518110963,28.669290251606242
内江市,20200216,46,9748.721719049154,211.92873302280768,159.24964225998485,726.0520087706315,23.600718285473942
内江市,20200217,46,13053.453563243811,283.770729635735,213.23388543771614,972.1773227425473,31.601156446660898
内江市,20200218,46,11720.220619535286,254.78740477250622,191.4549409305671,872.8826167456288,28.373527633347397
内江市,20200219,46,11179.005003061811,243.02184789264808,182.61394661430668,832.574697733973,27.06329664469062
内江市,20200220,46,11529.852182338236,250.64896048561383,188.3451890682297,858.7046157505482,27.912663944115778
内江市,20200221,46,12649.605919348905,274.991433029324,206.63685716352356,942.100108361277,30.623480116522938
内江市,20200222,46,9884.282134021018,214.8756985656743,161.46408105627353,736.14809258927,23.928897020759962
内江市,20200223,46,8883.330076238048,193.11587122256626,145.11309046333648,661.6005495184328,21.505688295164557
内江市,20200224,46,15811.596413717318,343.7303568199417,258.28935782663166,1177.5945266360197,38.27835518933546
内江市,20200225,46,14263.959159400829,310.0860686826267,233.0080249297722,1062.331708624804,34.531674147465466
