city,date,count,sum,mean,median,max,min
1,20200301,51,75988.05,1489.9617,392.65253,18343.51,1.77996
1,20200302,51,89109.18,1747.2388,461.9742,21417.785,1.9452668
1,20200303,51,91592.195,1795.9254,473.1487,22034.764,2.0045836
1,20200304,51,91519.02,1794.4906,472.6614,22029.346,2.0170667
1,20200305,51,91734.65,1798.7186,473.96948,22073.617,2.0175188
1,20200306,51,85490.12,1676.2769,439.57217,20673.016,2.0116274
1,20200307,51,78947.695,1547.994,406.44635,19109.084,1.8769255
1,20200308,51,73915.02,1449.3142,384.07916,17888.771,1.7773885
1,20200309,51,84540.96,1657.6659,437.5673,20365.8,1.8999956
1,20200310,51,86216.73,1690.524,445.06805,20799.512,1.9554284
1,20200311,51,85828.31,1682.9081,442.67514,20707.041,1.9496927
1,20200312,51,84718.92,1661.1553,436.6669,20461.135,1.9528158
1,20200313,51,79575.586,1560.3057,406.56226,19297.271,1.9363172
1,20200314,51,68882.164,1350.6306,356.24237,16837.477,1.8278351
1,20200315,51,60673.996,1189.6862,317.27927,14926.165,1.7421031
1,20200316,51,74257.625,1456.0319,374.11472,18049.111,1.8439723
1,20200317,51,75132.55,1473.1871,377.50348,18319.56,1.9090766
1,20200318,51,71689.86,1405.6835,365.49817,17597.15,1.9453841
1,20200319,51,70852.28,1389.2604,361.6867,17424.646,1.9500796
1,20200320,51,71020.61,1392.5609,362.48056,17472.693,1.950594
1,20200321,51,58666.31,1150.3198,302.967,14659.663,1.854318
1,20200322,51,47663.914,934.58655,247.28786,12127.894,1.7587444
1,20200323,51,62849.33,1232.3397,321.19473,15616.934,1.8627083
1,20200324,51,64040.156,1255.6893,325.88434,15953.681,1.9229617
1,20200325,51,62410.6,1223.7373,317.36896,15565.716,1.8839138
1,20200326,51,62230.266,1220.2013,313.33957,15394.474,1.7371755
1,20200327,51,59412.434,1164.9497,300.14474,14712.723,1.6734083
1,20200328,51,49020.49,961.18604,250.21121,12310.081,1.5617313
1,20200329,51,42092.58,825.34467,215.11372,10710.059,1.4936521
1,20200330,51,56870.15,1115.101,286.37228,14105.437,1.6067169
1,20200331,51,58945.44,1155.793,293.18686,14576.795,1.6162969
2,20200301,689,311476.22,452.06998,11.943979,137256.14,0.0
2,20200302,689,356375.84,517.2363,12.0845995,151085.81,0.0
2,20200303,689,367653.16,533.604,11.753607,156382.1,0.0
2,20200304,689,368283.88,534.5194,11.824274,157419.5,0.0
2,20200305,689,369031.3,535.60425,12.030022,157319.11,0.0
2,20200306,689,353543.9,513.12616,12.298293,156202.88,0.0
2,20200307,689,327931.78,475.95325,11.811704,146245.34,0.0
2,20200308,689,306789.5,445.2678,11.866583,137295.62,0.0
2,20200309,689,342031.53,496.41733,11.618535,147344.4,0.0
2,20200310,689,350385.0,508.54135,11.141168,152163.31,0.0
2,20200311,689,349470.3,507.2138,11.090642,151712.16,0.0
2,20200312,689,347816.0,504.81277,11.263001,152094.88,0.0
2,20200313,689,333955.5,484.69592,11.653001,150426.5,0.0
2,20200314,689,300461.12,436.08292,10.809285,142536.39,0.0
2,20200315,689,271646.2,394.2615,10.545485,134238.47,0.0
2,20200316,689,312975.56,454.2461,10.405633,143182.94,0.0
2,20200317,689,319656.8,463.9431,9.786512,148871.98,0.0
2,20200318,689,313929.75,455.63098,9.328208,152034.53,0.0
2,20200319,689,312431.6,453.4566,9.14709,152869.8,0.0
2,20200320,689,313427.25,454.90167,8.847447,153583.89,0.0
2,20200321,689,276483.28,401.28198,8.086611,146516.12,0.0
2,20200322,689,241096.06,349.92172,7.5395107,137578.23,0.0
2,20200323,689,287702.5,417.5653,7.3408017,147657.03,0.0
2,20200324,689,296168.75,429.85306,6.963874,153604.81,0.0
2,20200325,689,289755.6,420.54514,6.633104,151030.4,0.0
2,20200326,689,278891.56,404.7773,6.1470675,139550.61,0.0
2,20200327,689,267361.84,388.0433,5.9273458,134513.3,0.0
2,20200328,689,233850.97,339.40634,5.532224,125700.61,0.0
2,20200329,689,211610.45,307.12692,5.0590577,119820.17,0.0
2,20200330,689,257419.38,373.61304,4.593078,130057.09,0.0
2,20200331,689,263004.28,381.71884,4.6801124,131155.52,0.0
3,20200301,676,110262.375,163.11002,6.2289705,14678.45,0.0
3,20200302,676,127609.03,188.77075,6.061616,16105.3955,0.0
3,20200303,676,131025.625,193.82489,5.9709015,16674.066,0.0
3,20200304,676,131156.98,194.01921,6.0033455,16790.344,0.0
3,20200305,676,131544.11,194.59187,6.060159,16777.104,0.0
3,20200306,676,123821.25,183.16753,6.1627655,16709.363,0.0
3,20200307,676,114459.7,169.31909,6.0882645,15656.995,0.0
3,20200308,676,107453.75,158.95525,6.0422325,14701.544,0.0
3,20200309,676,121627.08,179.9217,5.782788,15726.354,0.0
3,20200310,676,123805.55,183.1443,5.7442665,16249.888,0.0
3,20200311,676,123477.11,182.65845,5.722884,16201.893,0.0
3,20200312,676,122565.055,181.30925,5.7558784,16253.113,0.0
3,20200313,676,116232.06,171.94092,5.818564,16113.571,0.0
3,20200314,676,102023.266,150.922,5.655694,15328.87,0.0
3,20200315,676,90685.0,134.14941,5.452779,14476.549,0.0
3,20200316,676,108042.36,159.82597,5.4083757,15352.52,0.0
