city,date,count,sum,mean,median,max,min
1,20201201,51,59611.21,1168.8473,324.45435,13266.622,0.0
1,20201202,51,58523.723,1147.5239,318.5353,13024.599,0.0
1,20201203,51,59358.484,1163.8918,323.0788,13210.378,0.0
1,20201204,51,55444.637,1087.1498,301.77634,12339.341,0.0
1,20201205,51,50546.566,991.10913,275.1169,11249.263,0.0
1,20201206,51,45779.13,897.63,249.16852,10188.259,0.0
1,20201207,51,57550.18,1128.4349,313.23648,12807.935,0.0
1,20201208,51,57253.74,1122.6223,311.62302,12741.962,0.0
1,20201209,51,56920.742,1116.093,309.81055,12667.852,0.0
1,20201210,51,59876.78,1174.0546,325.89984,13325.727,0.0
1,20201211,51,54563.734,1069.8772,296.98172,12143.294,0.0
1,20201212,51,49426.09,969.13904,269.01834,10999.898,0.0
1,20201213,51,44683.06,876.1384,243.20279,9944.326,0.0
1,20201214,51,57797.75,1133.2892,314.58395,12863.031,0.0
1,20201215,51,58397.35,1145.0461,317.84747,12996.475,0.0
1,20201216,51,58531.4,1147.6744,318.57712,13026.308,0.0
1,20201217,51,60453.77,1185.368,329.04025,13454.136,0.0
1,20201218,51,55142.027,1081.2162,300.12927,12271.994,0.0
1,20201219,51,49467.957,969.95996,269.24622,11009.216,0.0
1,20201220,51,45255.625,887.3652,246.31918,10071.752,0.0
1,20201221,51,56768.44,1113.1067,308.9816,12633.957,0.0
1,20201222,51,58135.473,1139.9113,316.42215,12938.194,0.0
1,20201223,51,58901.105,1154.9236,320.58936,13108.587,0.0
1,20201224,51,57188.24,1121.338,311.26648,12727.384,0.0
1,20201225,51,39640.258,777.25995,215.7556,8822.036,0.0
1,20201226,51,41761.625,818.8554,227.3019,9294.153,0.0
1,20201227,51,40355.32,791.28076,219.64758,8981.177,0.0
1,20201228,51,54164.133,1062.0419,294.8068,12054.363,0.0
1,20201229,51,55878.785,1095.6625,304.13934,12435.962,0.0
1,20201230,51,56707.805,1111.9177,308.65152,12620.461,0.0
1,20201231,51,52982.812,1038.8787,288.37704,11791.456,0.0
2,20201201,689,150894.84,219.00558,0.0,10996.473,0.0
2,20201202,689,148276.94,215.20601,0.0,10795.863,0.0
2,20201203,689,150258.56,218.08209,0.0,10949.853,0.0
2,20201204,689,140421.06,203.80415,0.0,10227.865,0.0
2,20201205,689,128228.42,186.10802,0.0,9324.318,0.0
2,20201206,689,115993.91,168.3511,0.0,8444.87,0.0
2,20201207,689,145563.38,211.2676,0.0,10616.274,0.0
2,20201208,689,144881.97,210.27863,0.0,10561.591,0.0
2,20201209,689,144064.7,209.09245,0.0,10500.162,0.0
2,20201210,689,151383.88,219.71535,0.0,11045.463,0.0
2,20201211,689,137956.44,200.22705,0.0,10065.364,0.0
2,20201212,689,124960.375,181.36484,0.0,9117.624,0.0
2,20201213,689,112990.516,163.99203,0.0,8242.679,0.0
2,20201214,689,145791.12,211.59814,0.0,10661.942,0.0
2,20201215,689,147398.86,213.93158,0.0,10772.552,0.0
2,20201216,689,147839.28,214.5708,0.0,10797.28,0.0
2,20201217,689,152630.17,221.5242,0.0,11151.898,0.0
2,20201218,689,139631.08,202.6576,0.0,10172.043,0.0
2,20201219,689,125300.52,181.85852,0.0,9125.348,0.0
2,20201220,689,114443.91,166.10146,0.0,8348.3,0.0
2,20201221,689,143667.38,208.51578,0.0,10472.066,0.0
2,20201222,689,147205.95,213.6516,0.0,10724.244,0.0
2,20201223,689,149085.62,216.37971,0.0,10865.4795,0.0
2,20201224,689,144514.38,209.7451,0.0,10549.507,0.0
2,20201225,689,100251.086,145.5023,0.0,7312.4326,0.0
2,20201226,689,106013.72,153.86606,0.0,7703.762,0.0
2,20201227,689,102543.836,148.82996,0.0,7444.341,0.0
2,20201228,689,136998.72,198.83704,0.0,9991.651,0.0
2,20201229,689,141335.78,205.13176,0.0,10307.952,0.0
2,20201230,689,143426.2,208.16576,0.0,10460.88,0.0
2,20201231,689,134025.19,194.52132,0.0,9773.733,0.0
3,20201201,676,74886.33,110.778595,0.0,4629.867,0.0
3,20201202,676,73520.19,108.757675,0.0,4545.405,0.0
3,20201203,676,74568.85,110.30895,0.0,4610.239,0.0
3,20201204,676,69652.1,103.03565,0.0,4306.259,0.0
3,20201205,676,63498.906,93.9333,0.0,3925.837,0.0
3,20201206,676,57509.844,85.07373,0.0,3555.561,0.0
3,20201207,676,72297.17,106.94848,0.0,4469.792,0.0
3,20201208,676,71924.78,106.397606,0.0,4446.768,0.0
3,20201209,676,71506.445,105.77876,0.0,4420.905,0.0
3,20201210,676,75219.96,111.27213,0.0,4650.494,0.0
3,20201211,676,68545.46,101.39861,0.0,4237.8413,0.0
3,20201212,676,62091.32,91.85107,0.0,3838.812,0.0
3,20201213,676,56132.906,83.03684,0.0,3470.432,0.0
3,20201214,676,72608.18,107.40855,0.0,4489.0195,0.0
3,20201215,676,73361.43,108.52283,0.0,4535.5894,0.0
3,20201216,676,73529.83,108.771935,0.0,4546.001,0.0
3,20201217,676,75944.8,112.344376,0.0,4695.3066,0.0
3,20201218,676,69271.945,102.47329,0.0,4282.756,0.0
3,20201219,676,62143.914,91.92886,0.0,3842.0637,0.0
3,20201220,676,56852.195,84.10088,0.0,3514.9019,0.0
3,20201221,676,71315.12,105.495735,0.0,4409.0757,0.0
3,20201222,676,73032.45,108.03617,0.0,4515.2505,0.0
3,20201223,676,73994.27,109.458984,0.0,4574.7153,0.0
3,20201224,676,71842.484,106.27586,0.0,4441.6807,0.0
3,20201225,676,49797.906,73.66554,0.0,3078.7686,0.0
3,20201226,676,52462.87,77.607796,0.0,3243.5308,0.0
3,20201227,676,50696.203,74.994385,0.0,3134.3062,0.0
3,20201228,676,68043.48,100.65603,0.0,4206.8057,0.0
3,20201229,676,70197.49,103.842445,0.0,4339.9785,0.0
3,20201230,676,71238.94,105.38304,0.0,4404.3657,0.0
3,20201231,676,66559.445,98.46072,0.0,4115.0547,0.0
4,20201201,498,57428.508,115.31829,0.0,2140.3564,0.0
4,20201202,498,56380.836,113.21453,0.0,2101.3098,0.0
4,20201203,498,57185.04,114.8294,0.0,2131.2822,0.0
4,20201204,498,53414.492,107.25802,0.0,1990.7544,0.0
4,20201205,498,48695.766,97.78266,0.0,1814.8878,0.0
4,20201206,498,44102.9,88.560036,0.0,1643.7118,0.0
4,20201207,498,55442.94,111.33121,0.0,2066.3545,0.0
4,20201208,498,55157.36,110.75775,0.0,2055.711,0.0
4,20201209,498,54836.547,110.11355,0.0,2043.7544,0.0
4,20201210,498,57684.36,115.83205,0.0,2149.8918,0.0
4,20201211,498,52565.844,105.5539,0.0,1959.1252,0.0
4,20201212,498,47616.316,95.61509,0.0,1774.6569,0.0
4,20201213,498,43046.96,86.43968,0.0,1604.3572,0.0
4,20201214,498,55681.44,111.81012,0.0,2075.2434,0.0
4,20201215,498,56259.094,112.97007,0.0,2096.7725,0.0
4,20201216,498,56388.24,113.22939,0.0,2101.5854,0.0
4,20201217,498,58240.21,116.94821,0.0,2170.6086,0.0
4,20201218,498,53122.97,106.67263,0.0,1979.8892,0.0
4,20201219,498,47656.656,95.6961,0.0,1776.1602,0.0
4,20201220,498,43598.562,87.54732,0.0,1624.9153,0.0
4,20201221,498,54689.824,109.818924,0.0,2038.2859,0.0
4,20201222,498,56006.812,112.46348,0.0,2087.3699,0.0
4,20201223,498,56744.402,113.94458,0.0,2114.8599,0.0
4,20201224,498,55094.258,110.63104,0.0,2053.359,0.0
4,20201225,498,38188.8,76.68434,0.0,1423.2938,0.0
4,20201226,498,40232.5,80.788155,0.0,1499.4624,0.0
4,20201227,498,38877.684,78.067635,0.0,1448.9685,0.0
4,20201228,498,52180.883,104.78089,0.0,1944.7778,0.0
4,20201229,498,53832.75,108.09789,0.0,2006.3427,0.0
4,20201230,498,54631.406,109.70162,0.0,2036.1085,0.0
4,20201231,498,51042.812,102.495605,0.0,1902.362,0.0
5,20201201,1383,180723.1,130.67468,0.0,14516.047,0.0
5,20201202,1383,177427.48,128.29175,0.0,14251.23,0.0
