city,date,count,sum,mean,median,max,min
1,20201201,51,5.672896,0.11123326,0.100178726,0.28427142,0.0
1,20201202,51,5.821845,0.114153825,0.10280905,0.29173532,0.0
1,20201203,51,5.942555,0.11652069,0.10494069,0.29778418,0.0
1,20201204,51,6.1462016,0.12051376,0.10853692,0.307989,0.0
1,20201205,51,4.9967675,0.097975835,0.08823885,0.25039032,0.0
1,20201206,51,5.307199,0.10406273,0.093720816,0.26594618,0.0
1,20201207,51,5.900037,0.115687,0.10418984,0.29565355,0.0
1,20201208,51,5.7381587,0.11251292,0.10133121,0.28754178,0.0
1,20201209,51,5.800402,0.11373337,0.10243038,0.29066083,0.0
1,20201210,51,6.1507993,0.120603904,0.1086181,0.30821937,0.0
1,20201211,51,6.2736344,0.12301244,0.11078727,0.3143747,0.0
1,20201212,51,5.113393,0.100262605,0.09029836,0.25623447,0.0
1,20201213,51,5.4584823,0.107029065,0.096392356,0.27352706,0.0
1,20201214,51,6.0747757,0.11911325,0.1072756,0.3044098,0.0
1,20201215,51,6.145642,0.12050278,0.10852703,0.30796093,0.0
1,20201216,51,6.210044,0.12176557,0.10966432,0.31118816,0.0
1,20201217,51,6.6400676,0.1301974,0.117258206,0.33273688,0.0
1,20201218,51,6.827522,0.13387297,0.120568484,0.34213027,0.0
1,20201219,51,5.891404,0.11551773,0.104037404,0.29522097,0.0
1,20201220,51,6.1039085,0.11968448,0.10779006,0.30586967,0.0
1,20201221,51,6.454123,0.12655143,0.113974564,0.32341906,0.0
1,20201222,51,6.4679446,0.12682244,0.11421864,0.32411167,0.0
1,20201223,51,6.767903,0.13270397,0.11951566,0.33914274,0.0
1,20201224,51,6.263154,0.122806944,0.1106022,0.3138495,0.0
1,20201225,51,5.031951,0.09866571,0.08886016,0.2521534,0.0
1,20201226,51,5.188125,0.10172794,0.09161807,0.25997934,0.0
1,20201227,51,5.898908,0.11566486,0.10416992,0.29559702,0.0
1,20201228,51,6.089923,0.119410254,0.10754309,0.30516887,0.0
1,20201229,51,6.080624,0.11922792,0.10737888,0.30470288,0.0
1,20201230,51,6.4271593,0.12602273,0.11349841,0.32206792,0.0
1,20201231,51,5.8830523,0.115353964,0.10388992,0.29480246,0.0
2,20201201,689,431.56717,0.62636745,0.0,29.649265,0.0
2,20201202,689,440.05154,0.6386815,0.0,27.580729,0.0
2,20201203,689,448.99677,0.6516644,0.0,27.973825,0.0
2,20201204,689,463.57507,0.672823,0.0,28.124,0.0
2,20201205,689,378.19382,0.5489025,0.0,24.178741,0.0
2,20201206,689,399.45847,0.57976556,0.0,23.44969,0.0
2,20201207,689,442.43466,0.64214027,0.0,24.424118,0.0
2,20201208,689,431.50327,0.6262747,0.0,24.961506,0.0
2,20201209,689,436.67944,0.6337873,0.0,25.727839,0.0
2,20201210,689,464.00522,0.6734474,0.0,28.2284,0.0
2,20201211,689,472.82996,0.6862554,0.0,28.35043,0.0
2,20201212,689,386.3518,0.56074286,0.0,24.073978,0.0
2,20201213,689,409.70285,0.59463406,0.0,22.975893,0.0
2,20201214,689,455.31348,0.66083235,0.0,24.922808,0.0
2,20201215,689,461.22903,0.66941804,0.0,25.817629,0.0
2,20201216,689,465.98242,0.67631704,0.0,26.008204,0.0
2,20201217,689,498.47864,0.72348136,0.0,28.037647,0.0
2,20201218,689,517.5688,0.7511884,0.0,33.84695,0.0
2,20201219,689,450.8945,0.6544187,0.0,33.49554,0.0
2,20201220,689,463.7951,0.6731424,0.0,31.34043,0.0
2,20201221,689,486.89062,0.7066627,0.0,29.623676,0.0
2,20201222,689,490.6483,0.71211654,0.0,32.402107,0.0
2,20201223,689,512.7538,0.7442,0.0,33.255894,0.0
2,20201224,689,471.88,0.6848766,0.0,28.142977,0.0
2,20201225,689,374.19516,0.5430989,0.0,20.186619,0.0
2,20201226,689,392.52234,0.56969863,0.0,24.94983,0.0
2,20201227,689,448.54114,0.6510031,0.0,30.610477,0.0
2,20201228,689,460.20862,0.66793704,0.0,28.744774,0.0
2,20201229,689,461.5936,0.66994715,0.0,30.788595,0.0
2,20201230,689,486.29343,0.705796,0.0,30.936825,0.0
2,20201231,689,444.74554,0.6454943,0.0,27.938217,0.0
3,20201201,676,11.834678,0.01750692,0.0,2.4069405,0.0
3,20201202,676,12.145412,0.017966587,0.0,2.4701378,0.0
3,20201203,676,12.397237,0.018339107,0.0,2.5213537,0.0
3,20201204,676,12.822079,0.018967573,0.0,2.6077585,0.0
3,20201205,676,10.424154,0.0154203465,0.0,2.1200676,0.0
3,20201206,676,11.07177,0.016378358,0.0,2.2517798,0.0
3,20201207,676,12.308535,0.01820789,0.0,2.5033135,0.0
3,20201208,676,11.970829,0.017708328,0.0,2.4346306,0.0
3,20201209,676,12.100679,0.017900413,0.0,2.4610398,0.0
3,20201210,676,12.83167,0.01898176,0.0,2.609709,0.0
3,20201211,676,13.087926,0.019360837,0.0,2.6618264,0.0
3,20201212,676,10.667454,0.015780257,0.0,2.1695502,0.0
3,20201213,676,11.387373,0.016845226,0.0,2.3159673,0.0
3,20201214,676,12.673073,0.018747149,0.0,2.5774534,0.0
3,20201215,676,12.82091,0.018965844,0.0,2.6075208,0.0
3,20201216,676,12.955266,0.019164594,0.0,2.6348457,0.0
3,20201217,676,13.852373,0.020491676,0.0,2.8173,0.0
3,20201218,676,14.243436,0.021070171,0.0,2.8968344,0.0
3,20201219,676,12.290525,0.018181251,0.0,2.499651,0.0
3,20201220,676,12.73385,0.018837055,0.0,2.589814,0.0
3,20201221,676,13.464459,0.01991784,0.0,2.7384057,0.0
3,20201222,676,13.493292,0.019960491,0.0,2.7442698,0.0
3,20201223,676,14.119059,0.02088618,0.0,2.8715386,0.0
3,20201224,676,13.066063,0.019328495,0.0,2.6573799,0.0
3,20201225,676,10.497552,0.015528923,0.0,2.1349955,0.0
3,20201226,676,10.8233595,0.016010886,0.0,2.2012582,0.0
3,20201227,676,12.306181,0.01820441,0.0,2.5028348,0.0
3,20201228,676,12.704672,0.018793894,0.0,2.5838802,0.0
3,20201229,676,12.685273,0.018765196,0.0,2.5799348,0.0
3,20201230,676,13.408209,0.019834628,0.0,2.7269654,0.0
3,20201231,676,12.273103,0.018155478,0.0,2.4961073,0.0
4,20201201,498,2.975075,0.0059740464,0.0,0.27002925,0.0
4,20201202,498,3.0531893,0.006130902,0.0,0.27711922,0.0
4,20201203,498,3.1164944,0.006258021,0.0,0.282865,0.0
4,20201204,498,3.223294,0.006472478,0.0,0.29255855,0.0
4,20201205,498,2.6204886,0.005262025,0.0,0.23784561,0.0
4,20201206,498,2.7832901,0.005588936,0.0,0.25262213,0.0
4,20201207,498,3.0941958,0.0062132445,0.0,0.2808411,0.0
4,20201208,498,3.0093014,0.006042774,0.0,0.27313575,0.0
4,20201209,498,3.041944,0.0061083212,0.0,0.27609852,0.0
4,20201210,498,3.2257051,0.0064773196,0.0,0.2927774,0.0
4,20201211,498,3.2901242,0.006606675,0.0,0.2986243,0.0
4,20201212,498,2.681651,0.0053848415,0.0,0.24339697,0.0
4,20201213,498,2.8626285,0.00574825,0.0,0.25982317,0.0
4,20201214,498,3.1858356,0.0063972604,0.0,0.28915867,0.0
4,20201215,498,3.2230003,0.006471888,0.0,0.29253188,0.0
4,20201216,498,3.256775,0.0065397085,0.0,0.29559743,0.0
4,20201217,498,3.482296,0.006992562,0.0,0.31606656,0.0
4,20201218,498,3.5806031,0.0071899663,0.0,0.32498932,0.0
4,20201219,498,3.0896688,0.0062041543,0.0,0.2804302,0.0
