city,date,count,sum,mean,median,max,min
1,20200101,51,7.9358115,0.15560415,0.14013997,0.39766717,0.0
1,20200102,51,9.030323,0.17706516,0.15946817,0.4525137,0.0
1,20200103,51,9.145996,0.17933325,0.16151087,0.45831013,0.0
1,20200104,51,8.239985,0.16156834,0.14551145,0.4129095,0.0
1,20200105,51,8.553014,0.16770615,0.15103926,0.42859545,0.0
1,20200106,51,8.988502,0.17624512,0.15872961,0.45041794,0.0
1,20200107,51,8.843726,0.17340639,0.15617302,0.44316322,0.0
1,20200108,51,7.0152535,0.13755399,0.123883665,0.35153756,0.0
1,20200109,51,8.100059,0.15882468,0.14304045,0.40589765,0.0
1,20200110,51,8.855446,0.1736362,0.15637997,0.44375047,0.0
1,20200111,51,7.7984014,0.15290983,0.13771342,0.3907815,0.0
1,20200112,51,7.9713316,0.15630062,0.14076723,0.39944708,0.0
1,20200113,51,8.655745,0.16972049,0.15285341,0.4337434,0.0
1,20200114,51,8.749304,0.17155498,0.15450557,0.43843156,0.0
1,20200115,51,8.62316,0.16908157,0.15227799,0.4321105,0.0
1,20200116,51,8.885951,0.17423433,0.15691867,0.44527912,0.0
1,20200117,51,8.917363,0.17485026,0.15747337,0.44685316,0.0
1,20200118,51,7.764225,0.15223971,0.13710989,0.3890689,0.0
1,20200119,51,8.011403,0.15708633,0.14147487,0.40145513,0.0
1,20200120,51,8.884144,0.1741989,0.15688674,0.4451885,0.0
1,20200121,51,8.962644,0.17573811,0.158273,0.4491222,0.0
1,20200122,51,9.010338,0.1766733,0.15911524,0.4515122,0.0
1,20200123,51,9.100251,0.1784363,0.16070305,0.4560178,0.0
1,20200124,51,9.083452,0.1781069,0.16040637,0.45517597,0.0
1,20200125,51,7.680231,0.15059276,0.13562661,0.3848599,0.0
1,20200126,51,8.105347,0.15892836,0.14313382,0.40616262,0.0
1,20200127,51,8.9211035,0.1749236,0.15753944,0.44704062,0.0
1,20200128,51,9.068849,0.17782056,0.1601485,0.4544442,0.0
1,20200129,51,9.051802,0.1774863,0.15984745,0.45358995,0.0
1,20200130,51,9.158391,0.1795763,0.16172972,0.45893115,0.0
1,20200131,51,9.243135,0.18123795,0.16322626,0.4631778,0.0
2,20200101,689,593.3196,0.8611315,0.0,31.836,0.0
2,20200102,689,677.3277,0.98305905,0.0,37.53995,0.0
2,20200103,689,688.76685,0.9996616,0.0,40.783794,0.0
2,20200104,689,621.9225,0.9026451,0.0,38.12925,0.0
2,20200105,689,644.2052,0.93498576,0.0,38.2343,0.0
2,20200106,689,675.4147,0.98028255,0.0,38.5901,0.0
2,20200107,689,664.8359,0.9649287,0.0,38.268322,0.0
2,20200108,689,529.47955,0.7684754,0.0,32.457165,0.0
2,20200109,689,611.8843,0.8880759,0.0,38.00481,0.0
2,20200110,689,666.5463,0.9674112,0.0,39.148495,0.0
2,20200111,689,585.0391,0.8491134,0.0,32.53162,0.0
2,20200112,689,596.69147,0.8660253,0.0,31.978495,0.0
2,20200113,689,649.3823,0.94249976,0.0,36.13303,0.0
2,20200114,689,657.42163,0.95416784,0.0,37.543938,0.0
2,20200115,689,649.023,0.9419782,0.0,38.082367,0.0
2,20200116,689,668.9199,0.9708562,0.0,39.360847,0.0
2,20200117,689,672.10016,0.9754719,0.0,40.315533,0.0
2,20200118,689,582.94653,0.84607625,0.0,32.860397,0.0
2,20200119,689,597.7384,0.86754483,0.0,32.13925,0.0
2,20200120,689,665.1263,0.9653502,0.0,35.69529,0.0
2,20200121,689,673.5773,0.9776158,0.0,38.584644,0.0
2,20200122,689,675.7784,0.9808104,0.0,37.406578,0.0
2,20200123,689,683.9927,0.99273247,0.0,39.25064,0.0
2,20200124,689,683.54553,0.9920835,0.0,39.993748,0.0
2,20200125,689,578.2444,0.83925164,0.0,34.109184,0.0
2,20200126,689,606.36096,0.8800595,0.0,32.51612,0.0
2,20200127,689,668.5751,0.9703557,0.0,36.52549,0.0
2,20200128,689,680.19196,0.9872162,0.0,37.674747,0.0
2,20200129,689,679.1877,0.9857586,0.0,37.87827,0.0
2,20200130,689,688.9003,0.99985534,0.0,40.039234,0.0
2,20200131,689,695.1908,1.0089852,0.0,40.325607,0.0
3,20200101,676,16.555527,0.024490424,0.0,3.367068,0.0
3,20200102,676,18.838875,0.027868157,0.0,3.8314564,0.0
3,20200103,676,19.080193,0.028225137,0.0,3.8805351,0.0
3,20200104,676,17.19009,0.025429128,0.0,3.4961257,0.0
3,20200105,676,17.843122,0.026395151,0.0,3.6289394,0.0
3,20200106,676,18.751625,0.02773909,0.0,3.8137114,0.0
3,20200107,676,18.4496,0.027292307,0.0,3.7522852,0.0
3,20200108,676,14.6350765,0.02164952,0.0,2.9764864,0.0
3,20200109,676,16.898174,0.0249973,0.0,3.4367561,0.0
3,20200110,676,18.474049,0.027328474,0.0,3.7572577,0.0
3,20200111,676,16.268864,0.024066366,0.0,3.3087666,0.0
3,20200112,676,16.629627,0.02460004,0.0,3.3821387,0.0
3,20200113,676,18.057438,0.026712187,0.0,3.672527,0.0
3,20200114,676,18.252615,0.02700091,0.0,3.7122223,0.0
3,20200115,676,17.989458,0.026611624,0.0,3.6587014,0.0
3,20200116,676,18.53769,0.027422616,0.0,3.7702007,0.0
3,20200117,676,18.603218,0.027519554,0.0,3.7835283,0.0
3,20200118,676,16.197567,0.023960898,0.0,3.294266,0.0
3,20200119,676,16.713224,0.024723705,0.0,3.3991408,0.0
3,20200120,676,18.533915,0.027417034,0.0,3.7694335,0.0
3,20200121,676,18.697681,0.027659291,0.0,3.8027403,0.0
3,20200122,676,18.79718,0.02780648,0.0,3.8229766,0.0
3,20200123,676,18.984756,0.02808396,0.0,3.861126,0.0
3,20200124,676,18.94971,0.028032117,0.0,3.853998,0.0
3,20200125,676,16.022339,0.023701685,0.0,3.2586281,0.0
3,20200126,676,16.909206,0.025013618,0.0,3.4389997,0.0
3,20200127,676,18.611023,0.027531099,0.0,3.7851155,0.0
3,20200128,676,18.919247,0.027987052,0.0,3.8478022,0.0
3,20200129,676,18.883684,0.027934443,0.0,3.8405693,0.0
3,20200130,676,19.106045,0.02826338,0.0,3.8857932,0.0
3,20200131,676,19.282839,0.02852491,0.0,3.9217498,0.0
4,20200101,498,4.161831,0.00835709,0.0,0.37774378,0.0
4,20200102,498,4.7358336,0.009509706,0.0,0.42984247,0.0
4,20200103,498,4.796497,0.00963152,0.0,0.43534848,0.0
4,20200104,498,4.3213515,0.008677413,0.0,0.39222246,0.0
4,20200105,498,4.4855146,0.009007057,0.0,0.40712255,0.0
4,20200106,498,4.7139006,0.009465664,0.0,0.4278517,0.0
4,20200107,498,4.637975,0.009313203,0.0,0.42096046,0.0
4,20200108,498,3.6790564,0.0073876632,0.0,0.3339253,0.0
4,20200109,498,4.247968,0.008530057,0.0,0.3855619,0.0
4,20200110,498,4.644121,0.009325544,0.0,0.4215183,0.0
4,20200111,498,4.089768,0.008212386,0.0,0.37120306,0.0
4,20200112,498,4.180459,0.008394496,0.0,0.37943453,0.0
4,20200113,498,4.5393906,0.009115242,0.0,0.41201255,0.0
4,20200114,498,4.5884557,0.009213766,0.0,0.41646588,0.0
4,20200115,498,4.5223017,0.009080927,0.0,0.4104615,0.0
4,20200116,498,4.660119,0.009357668,0.0,0.42297035,0.0
4,20200117,498,4.676593,0.009390749,0.0,0.42446554,0.0
4,20200118,498,4.071845,0.008176396,0.0,0.3695763,0.0
4,20200119,498,4.201474,0.008436695,0.0,0.38134196,0.0
4,20200120,498,4.6591706,0.009355764,0.0,0.42288426,0.0
4,20200121,498,4.7003393,0.009438433,0.0,0.42662087,0.0
4,20200122,498,4.725353,0.00948866,0.0,0.42889115,0.0
4,20200123,498,4.7725067,0.009583347,0.0,0.43317103,0.0
4,20200124,498,4.7636957,0.009565654,0.0,0.43237135,0.0
4,20200125,498,4.0277953,0.008087942,0.0,0.36557814,0.0
4,20200126,498,4.2507415,0.008535625,0.0,0.38581362,0.0
4,20200127,498,4.6785545,0.009394688,0.0,0.4246436,0.0
4,20200128,498,4.7560377,0.009550276,0.0,0.43167627,0.0
4,20200129,498,4.7470975,0.009532324,0.0,0.4308648,0.0
4,20200130,498,4.802996,0.009644571,0.0,0.4359384,0.0
4,20200131,498,4.8474402,0.009733816,0.0,0.43997228,0.0
5,20200101,1383,434.64264,0.31427523,0.0,20.43917,0.0
5,20200102,1383,494.58887,0.3576203,0.0,23.258156,0.0
5,20200103,1383,500.92432,0.36220124,0.0,23.55608,0.0
5,20200104,1383,451.30222,0.32632118,0.0,21.222591,0.0
5,20200105,1383,468.44672,0.3387178,0.0,22.028814,0.0
5,20200106,1383,492.29822,0.355964,0.0,23.150438,0.0
5,20200107,1383,484.36896,0.35023063,0.0,22.777563,0.0
5,20200108,1383,384.2239,0.27781916,0.0,18.068216,0.0
5,20200109,1383,443.63843,0.32077977,0.0,20.8622,0.0
5,20200110,1383,485.01086,0.35069478,0.0,22.807747,0.0
5,20200111,1383,427.11673,0.3088335,0.0,20.085262,0.0
5,20200112,1383,436.5881,0.31568193,0.0,20.530655,0.0
5,20200113,1383,474.0733,0.3427862,0.0,22.293406,0.0
5,20200114,1383,479.1974,0.34649125,0.0,22.534369,0.0
5,20200115,1383,472.28857,0.34149572,0.0,22.209478,0.0
5,20200116,1383,486.68164,0.35190284,0.0,22.886316,0.0
5,20200117,1383,488.40207,0.35314682,0.0,22.967218,0.0
5,20200118,1383,425.2449,0.30748004,0.0,19.99724,0.0
5,20200119,1383,438.7828,0.31726885,0.0,20.633863,0.0
5,20200120,1383,486.58258,0.35183123,0.0,22.881657,0.0
5,20200121,1383,490.88205,0.35494003,0.0,23.083841,0.0
5,20200122,1383,493.49432,0.35682887,0.0,23.206682,0.0
5,20200123,1383,498.41882,0.3603896,0.0,23.43826,0.0
5,20200124,1383,497.49866,0.35972425,0.0,23.39499,0.0
5,20200125,1383,420.6446,0.3041537,0.0,19.780907,0.0
5,20200126,1383,443.9281,0.32098922,0.0,20.875818,0.0
5,20200127,1383,488.60693,0.35329497,0.0,22.976852,0.0
5,20200128,1383,496.6989,0.359146,0.0,23.35738,0.0
5,20200129,1383,495.76523,0.3584709,0.0,23.313475,0.0
5,20200130,1383,501.60306,0.36269203,0.0,23.587997,0.0
5,20200131,1383,506.24457,0.36604813,0.0,23.806267,0.0
6,20200101,49,2.191278,0.04471996,0.0,0.78407925,0.0
6,20200102,49,2.4935005,0.050887764,0.0,0.89222,0.0
6,20200103,49,2.5254407,0.051539607,0.0,0.9036488,0.0
6,20200104,49,2.275268,0.04643404,0.0,0.8141325,0.0
6,20200105,49,2.3617032,0.048198022,0.0,0.84506047,0.0
6,20200106,49,2.4819522,0.050652087,0.0,0.88808775,0.0
6,20200107,49,2.441976,0.04983625,0.0,0.8737837,0.0
6,20200108,49,1.9370887,0.039532423,0.0,0.69312567,0.0
6,20200109,49,2.2366307,0.045645524,0.0,0.8003073,0.0
6,20200110,49,2.4452124,0.049902294,0.0,0.8749416,0.0
6,20200111,49,2.1533356,0.043945625,0.0,0.77050275,0.0
6,20200112,49,2.2010858,0.044920117,0.0,0.7875887,0.0
6,20200113,49,2.3900697,0.048776932,0.0,0.8552106,0.0
6,20200114,49,2.415903,0.049304146,0.0,0.8644543,0.0
6,20200115,49,2.3810723,0.048593313,0.0,0.85199106,0.0
6,20200116,49,2.4536355,0.050074194,0.0,0.8779556,0.0
6,20200117,49,2.4623091,0.05025121,0.0,0.88105917,0.0
6,20200118,49,2.1438985,0.04375303,0.0,0.7671261,0.0
6,20200119,49,2.2121508,0.045145936,0.0,0.79154795,0.0
6,20200120,49,2.4531362,0.050064005,0.0,0.8777769,0.0
6,20200121,49,2.4748123,0.050506372,0.0,0.885533,0.0
6,20200122,49,2.4879818,0.05077514,0.0,0.8902454,0.0
6,20200123,49,2.5128093,0.05128182,0.0,0.89912903,0.0
6,20200124,49,2.5081704,0.05118715,0.0,0.89746916,0.0
6,20200125,49,2.1207054,0.0432797,0.0,0.75882715,0.0
6,20200126,49,2.2380908,0.045675322,0.0,0.80082977,0.0
6,20200127,49,2.4633422,0.05027229,0.0,0.8814288,0.0
6,20200128,49,2.5041382,0.051104862,0.0,0.8960264,0.0
6,20200129,49,2.4994311,0.0510088,0.0,0.89434206,0.0
6,20200130,49,2.5288627,0.05160944,0.0,0.90487325,0.0
6,20200131,49,2.5522633,0.052087005,0.0,0.9132464,0.0
7,20200101,630,9.922225,0.015749564,0.0,2.2608461,0.0
7,20200102,630,11.290706,0.017921755,0.0,2.5726635,0.0
7,20200103,630,11.435333,0.018151322,0.0,2.605618,0.0
7,20200104,630,10.302538,0.016353235,0.0,2.347503,0.0
7,20200105,630,10.69392,0.016974477,0.0,2.436682,0.0
