city,date,count,sum,mean,median,max,min
1,20200201,51,53201.24,1043.1615,289.56577,11840.048,0.0
1,20200202,51,51940.477,1018.44073,282.7036,11559.462,0.0
1,20200203,51,60622.97,1188.6857,329.96106,13491.7705,0.0
1,20200204,51,61771.223,1211.2004,336.21082,13747.317,0.0
1,20200205,51,62417.523,1223.873,339.72852,13891.151,0.0
1,20200206,51,63246.266,1240.1228,344.23923,14075.59,0.0
1,20200207,51,56705.926,1111.8809,308.6412,12620.023,0.0
1,20200208,51,51743.258,1014.57367,281.63022,11515.571,0.0
1,20200209,51,49727.355,975.0462,270.65796,11066.928,0.0
1,20200210,51,60719.4,1190.5764,330.4859,13513.23,0.0
1,20200211,51,62037.57,1216.423,337.66043,13806.59,0.0
1,20200212,51,61877.223,1213.2789,336.78772,13770.906,0.0
1,20200213,51,63035.742,1235.995,343.09335,14028.736,0.0
1,20200214,51,57598.207,1129.3766,313.4977,12818.602,0.0
1,20200215,51,52938.914,1038.018,288.13794,11781.666,0.0
1,20200216,51,50133.637,983.0125,272.86926,11157.346,0.0
1,20200217,51,58118.62,1139.5808,316.33026,12934.421,0.0
1,20200218,51,62082.93,1217.3124,337.90738,13816.687,0.0
1,20200219,51,62055.426,1216.7731,337.7577,13810.566,0.0
1,20200220,51,62716.332,1229.732,341.35486,13957.651,0.0
1,20200221,51,55913.242,1096.3381,304.32678,12443.611,0.0
1,20200222,51,51189.562,1003.7169,278.6165,11392.344,0.0
1,20200223,51,48421.406,949.43933,263.5499,10776.286,0.0
1,20200224,51,60563.164,1187.5131,329.63556,13478.461,0.0
1,20200225,51,61503.453,1205.9501,334.75336,13687.723,0.0
1,20200226,51,61166.44,1199.342,332.91907,13612.72,0.0
1,20200227,51,63826.617,1251.5023,347.39798,14204.749,0.0
1,20200228,51,58774.816,1152.4474,319.90182,13080.458,0.0
1,20200229,51,54427.223,1067.2004,296.23862,12112.894,0.0
2,20200201,689,135293.77,196.3625,0.0,9814.052,0.0
2,20200202,689,131799.08,191.29039,0.0,9581.478,0.0
2,20200203,689,153965.47,223.46222,0.0,11183.142,0.0
2,20200204,689,156786.06,227.55597,0.0,11394.961,0.0
2,20200205,689,158270.4,229.71031,0.0,11514.183,0.0
2,20200206,689,160280.92,232.62833,0.0,11667.062,0.0
2,20200207,689,143917.69,208.87909,0.0,10460.5625,0.0
2,20200208,689,131383.42,190.68712,0.0,9545.098,0.0
2,20200209,689,126196.38,183.15875,0.0,9173.223,0.0
2,20200210,689,154102.88,223.66165,0.0,11200.93,0.0
2,20200211,689,157554.77,228.67165,0.0,11444.092,0.0
2,20200212,689,157252.66,228.23317,0.0,11414.514,0.0
2,20200213,689,160256.12,232.59235,0.0,11628.226,0.0
2,20200214,689,146697.47,212.9136,0.0,10625.161,0.0
2,20200215,689,134615.94,195.37872,0.0,9765.66,0.0
2,20200216,689,127411.16,184.92186,0.0,9248.169,0.0
2,20200217,689,147164.17,213.59096,0.0,10721.162,0.0
2,20200218,689,157258.11,228.24109,0.0,11452.461,0.0
2,20200219,689,157188.94,228.14069,0.0,11447.388,0.0
2,20200220,689,158672.28,230.29358,0.0,11569.304,0.0
2,20200221,689,141905.7,205.95892,0.0,10314.338,0.0
2,20200222,689,130157.83,188.90831,0.0,9442.956,0.0
2,20200223,689,122903.89,178.3801,0.0,8932.314,0.0
2,20200224,689,153194.67,222.3435,0.0,11172.109,0.0
2,20200225,689,155607.06,225.84479,0.0,11345.564,0.0
2,20200226,689,154469.44,224.19366,0.0,11283.3955,0.0
2,20200227,689,161273.95,234.0696,0.0,11774.12,0.0
2,20200228,689,148792.06,215.95364,0.0,10842.211,0.0
2,20200229,689,138293.12,200.71571,0.0,10040.21,0.0
3,20200201,676,66842.31,98.87916,0.0,4132.024,0.0
