city,date,sum,mean
41011,20200210,564.8582,11.7678795
41011,20200211,582.01294,12.12527
41011,20200212,585.53516,12.198649
41011,20200213,611.672,12.743167
41011,20200214,667.68335,13.910069
41011,20200215,562.4071,11.716815
41011,20200216,490.70953,10.223115
41011,20200217,561.5519,11.6989975
41011,20200218,616.62836,12.846424
41011,20200219,619.8605,12.91376
41011,20200220,623.39453,12.987386
41011,20200221,631.3408,13.152934
41011,20200222,560.24524,11.671776
41011,20200223,526.179,10.962063
41011,20200224,580.2137,12.087785
41011,20200225,602.0155,12.541989
41011,20200226,604.86035,12.601257
41011,20200227,634.6647,13.22218
41011,20200228,641.478,13.364125
41011,20200229,556.81726,11.60036
41013,20200201,1346.521,16.030012
41013,20200202,1225.7494,14.592255
41013,20200203,1435.9988,17.095224
41013,20200204,1522.0411,18.119537
41013,20200205,1461.9856,17.40459
41013,20200206,1482.9636,17.65433
41013,20200207,1556.4386,18.529032
41013,20200208,1383.7844,16.473623
41013,20200209,1233.2668,14.681748
41013,20200210,1434.5461,17.07793
41013,20200211,1478.1133,17.596586
41013,20200212,1487.0586,17.70308
41013,20200213,1553.437,18.493298
41013,20200214,1695.6868,20.186747
41013,20200215,1428.3212,17.003824
41013,20200216,1246.234,14.836119
41013,20200217,1426.1492,16.977966
41013,20200218,1566.0244,18.643148
41013,20200219,1574.233,18.74087
41013,20200220,1583.2084,18.84772
41013,20200221,1603.3893,19.087967
41013,20200222,1422.8308,16.938461
41013,20200223,1336.3142,15.908503
41013,20200224,1473.5438,17.542189
41013,20200225,1528.9128,18.201344
41013,20200226,1536.1377,18.287354
41013,20200227,1611.8307,19.188461
41013,20200228,1629.1343,19.394455
41013,20200229,1414.1246,16.834818
41015,20200201,214.51935,4.5642414
41015,20200202,195.27878,4.1548676
41015,20200203,228.77438,4.86754
41015,20200204,242.48212,5.159194
41015,20200205,232.91449,4.9556274
41015,20200206,236.25653,5.026735
41015,20200207,247.96211,5.2757897
41015,20200208,220.45593,4.6905518
41015,20200209,196.47641,4.1803493
41015,20200210,228.54298,4.8626165
41015,20200211,235.48378,5.010293
41015,20200212,236.90892,5.0406156
41015,20200213,247.48393,5.2656155
41015,20200214,270.14633,5.747794
41015,20200215,227.55124,4.8415155
41015,20200216,198.54224,4.224303
41015,20200217,227.20518,4.8341527
41015,20200218,249.48927,5.3082824
41015,20200219,250.797,5.3361063
41015,20200220,252.22691,5.36653
41015,20200221,255.44202,5.4349365
41015,20200222,226.67656,4.8229055
41015,20200223,212.89326,4.529644
41015,20200224,234.75584,4.9948053
41015,20200225,243.5769,5.1824875
41015,20200226,244.72792,5.206977
41015,20200227,256.78683,5.4635496
41015,20200228,259.54355,5.522203
41015,20200229,225.28957,4.793395
41017,20200201,3520.4795,37.854618
41017,20200202,3204.7222,34.459377
41017,20200203,3754.4192,40.3701
41017,20200204,3979.3774,42.789005
41017,20200205,3822.3623,41.10067
41017,20200206,3877.2087,41.69042
41017,20200207,4069.3093,43.756016
41017,20200208,3617.9058,38.902214
41017,20200209,3224.3767,34.67072
41017,20200210,3750.6216,40.329266
41017,20200211,3864.5278,41.55406
41017,20200212,3887.915,41.80554
41017,20200213,4061.4614,43.671627
41017,20200214,4433.374,47.67069
41017,20200215,3734.3462,40.15426
41017,20200216,3258.2795,35.035263
41017,20200217,3728.6675,40.093197
41017,20200218,4094.3716,44.0255
41017,20200219,4115.8325,44.256264
41017,20200220,4139.2993,44.508595
41017,20200221,4192.062,45.075935
41017,20200222,3719.9912,39.999905
41017,20200223,3493.7942,37.56768
41017,20200224,3852.581,41.425602
41017,20200225,3997.343,42.98218
41017,20200226,4016.2327,43.1853
41017,20200227,4214.132,45.313244
41017,20200228,4259.372,45.799698
41017,20200229,3697.2297,39.755157
41019,20200201,1692.865,12.1788845
41019,20200202,1541.0292,11.086541
41019,20200203,1805.3574,12.988183
41019,20200204,1913.5312,13.766412
41019,20200205,1838.0289,13.223229
41019,20200206,1864.4023,13.412967
41019,20200207,1956.7765,14.077529
41019,20200208,1739.7134,12.5159235
41019,20200209,1550.4802,11.154534
41019,20200210,1803.5315,12.975047
41019,20200211,1858.3044,13.369097
41019,20200212,1869.5508,13.450006
41019,20200213,1953.0027,14.050379
41019,20200214,2131.841,15.336987
41019,20200215,1795.7053,12.918743
41019,20200216,1566.7827,11.271818
41019,20200217,1792.9746,12.899097
41019,20200218,1968.8279,14.164229
41019,20200219,1979.1477,14.238473
41019,20200220,1990.4318,14.319653
41019,20200221,2015.8033,14.502182
41019,20200222,1788.8027,12.869084
41019,20200223,1680.033,12.086568
41019,20200224,1852.5599,13.327769
41019,20200225,1922.1705,13.828565
41019,20200226,1931.2538,13.893912
41019,20200227,2026.4163,14.578534
41019,20200228,2048.1704,14.735039
41019,20200229,1777.8573,12.79034
41021,20200201,612.938,17.512514
41021,20200202,557.9626,15.941788
41021,20200203,653.6684,18.676239
41021,20200204,692.8349,19.795282
41021,20200205,665.4977,19.01422
41021,20200206,675.0468,19.287052
41021,20200207,708.49274,20.24265
41021,20200208,629.9003,17.997152
41021,20200209,561.3846,16.03956
41021,20200210,653.00714,18.657347
41021,20200211,672.8389,19.223969
41021,20200212,676.91077,19.340307
41021,20200213,707.1264,20.203611
41021,20200214,771.8787,22.053679
41021,20200215,650.17346,18.576385
41021,20200216,567.2872,16.208204
41021,20200217,649.1848,18.548138
41021,20200218,712.8562,20.36732
41021,20200219,716.5928,20.47408
41021,20200220,720.67834,20.59081
41021,20200221,729.8647,20.853277
41021,20200222,647.67426,18.504978
41021,20200223,608.2919,17.379768
41021,20200224,670.7589,19.164541
41021,20200225,695.96295,19.884655
41021,20200226,699.2517,19.97862
41021,20200227,733.7072,20.963064
41021,20200228,741.58386,21.18811
41021,20200229,643.7113,18.391752
41023,20200201,1854.5732,13.153002
41023,20200202,1688.2336,11.973289
41023,20200203,1977.8115,14.027032
41023,20200204,2096.3184,14.867506
41023,20200205,2013.6039,14.280879
41023,20200206,2042.4967,14.485792
41023,20200207,2143.6943,15.2035055
41023,20200208,1905.8967,13.516998
41023,20200209,1698.5876,12.0467205
41023,20200210,1975.811,14.012844
41023,20200211,2035.8163,14.438414
41023,20200212,2048.1367,14.525792
41023,20200213,2139.56,15.174185
41023,20200214,2335.482,16.563702
41023,20200215,1967.237,13.952036
41023,20200216,1716.4473,12.173385
41023,20200217,1964.2456,13.9308195
41023,20200218,2156.897,15.297142
41023,20200219,2168.2026,15.377324
41023,20200220,2180.5645,15.464996
41023,20200221,2208.3599,15.662127
41023,20200222,1959.6754,13.898407
41023,20200223,1840.5153,13.0533
41023,20200224,2029.5227,14.393778
41023,20200225,2105.7827,14.934629
41023,20200226,2115.734,15.005205
41023,20200227,2219.9863,15.744584
41023,20200228,2243.8184,15.913606
41023,20200229,1947.6846,13.813366
41025,20200201,2659.6929,9.365116
41025,20200202,2421.1406,8.525143
41025,20200203,2836.4321,9.987437
41025,20200204,3006.3857,10.585865
41025,20200205,2887.7625,10.168178
41025,20200206,2929.1985,10.314079
41025,20200207,3074.3289,10.825102
41025,20200208,2733.2969,9.624285
41025,20200209,2435.9893,8.577427
41025,20200210,2833.563,9.977334
41025,20200211,2919.6182,10.280346
41025,20200212,2937.287,10.34256
41025,20200213,3068.4004,10.804227
41025,20200214,3349.3767,11.79358
41025,20200215,2821.267,9.934039
41025,20200216,2461.6025,8.667615
41025,20200217,2816.9768,9.918932
41025,20200218,3093.2632,10.891771
41025,20200219,3109.4768,10.948862
41025,20200220,3127.2056,11.011287
41025,20200221,3167.0674,11.151646
